,Column 1,Column 2,Metric,Score,Real Correlation,Synthetic Correlation,Error
0,cap-shape,cap-surface,CorrelationSimilarity,0.9472441613001404,0.05505801969799482,-0.05045365770172432,
1,cap-shape,cap-color,CorrelationSimilarity,0.9958458404127085,-0.05651115737503327,-0.048202838200450335,
2,cap-shape,bruises,CorrelationSimilarity,0.9437936605348897,-0.14778680986043458,-0.03537413093021387,
3,cap-shape,odor,CorrelationSimilarity,0.9442217759936548,0.08962119838465869,-0.02193524962803171,
4,cap-shape,gill-attachment,CorrelationSimilarity,0.9796295039876195,0.03812407502304171,0.07886506704780277,
5,cap-shape,gill-spacing,CorrelationSimilarity,0.9493510323644838,0.11449398347131906,0.013196048200286673,
6,cap-shape,gill-size,CorrelationSimilarity,0.9783209799715948,0.09740833335973717,0.05405029330292676,
7,cap-shape,gill-color,CorrelationSimilarity,0.969413492895099,-0.06721177743612097,-0.006038763226319081,
8,cap-shape,stalk-shape,CorrelationSimilarity,0.9778441073325277,0.019482430845035457,0.06379421617997998,
9,cap-shape,stalk-root,CorrelationSimilarity,0.9634287492091611,-0.04295144615157078,0.030191055430106986,
10,cap-shape,stalk-surface-above-ring,CorrelationSimilarity,0.9804619994121219,-0.06949317099026758,-0.030417169814511362,
11,cap-shape,stalk-surface-below-ring,CorrelationSimilarity,0.9798982151268321,-0.07279467416432363,-0.03259110441798784,
12,cap-shape,stalk-color-above-ring,CorrelationSimilarity,0.9856081194376887,-0.0028755331522463848,-0.03165929427686915,
13,cap-shape,stalk-color-below-ring,CorrelationSimilarity,0.9650234675210709,0.0395632472493813,-0.03038981770847676,
14,cap-shape,veil-type,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'veil-type' contains a constant value. Correlation is undefined for constant data.
15,cap-shape,veil-color,CorrelationSimilarity,0.9660681273849598,0.004696721769366021,0.07256046699944634,
16,cap-shape,ring-number,CorrelationSimilarity,0.9461276124365705,0.0012109754880624732,-0.10653379963879663,
17,cap-shape,ring-type,CorrelationSimilarity,0.9508723254498302,-0.12371193903951108,-0.025456589939171506,
18,cap-shape,spore-print-color,CorrelationSimilarity,0.937319170922625,0.05194611998354934,-0.07341553817120075,
19,cap-shape,population,CorrelationSimilarity,0.9606801486740565,-0.015226552168604348,0.06341315048328272,
20,cap-shape,habitat,CorrelationSimilarity,0.9707406370228346,0.01629781756933199,-0.04222090838499863,
21,cap-shape,class,CorrelationSimilarity,0.9767511851138712,0.0994481942066209,0.052950564434363315,
22,cap-surface,cap-color,CorrelationSimilarity,0.8826300018944572,0.2153382835755591,-0.019401712635526605,
23,cap-surface,bruises,CorrelationSimilarity,0.937888540685144,-0.05399449697787028,0.07022842165184157,
24,cap-surface,odor,CorrelationSimilarity,0.9283037438330191,-0.09815920909855137,0.045233303235410506,
25,cap-surface,gill-attachment,CorrelationSimilarity,0.9649079130218756,-0.10436406343799767,-0.034179889481749014,
26,cap-surface,gill-spacing,CorrelationSimilarity,0.9594062845682567,-0.20111835624181312,-0.2823057871052996,
27,cap-surface,gill-size,CorrelationSimilarity,0.96369074661087,0.28071834742251967,0.20809984064425951,
28,cap-surface,gill-color,CorrelationSimilarity,0.999956017092045,-0.16110546167794004,-0.1610174958620299,
29,cap-surface,stalk-shape,CorrelationSimilarity,0.8355089291230618,-0.34310476738005236,-0.01412262562617612,
30,cap-surface,stalk-root,CorrelationSimilarity,0.9671548380389974,-0.19193482986660287,-0.12624450594459752,
31,cap-surface,stalk-surface-above-ring,CorrelationSimilarity,0.9893050604355789,0.11048021682716652,0.0890903376983242,
32,cap-surface,stalk-surface-below-ring,CorrelationSimilarity,0.9966025619737812,0.10116963321705366,0.10796450926949135,
33,cap-surface,stalk-color-above-ring,CorrelationSimilarity,0.9976136713559305,0.06127762304922711,0.06605028033736614,
34,cap-surface,stalk-color-below-ring,CorrelationSimilarity,0.9779176661793909,0.11304956623415964,0.06888489859294145,
35,cap-surface,veil-type,CorrelationSimilarity,,,,ConstantInputError: The real data in column 'veil-type' contains a constant value. Correlation is undefined for constant data.
36,cap-surface,veil-color,CorrelationSimilarity,0.9849344389624041,-0.0467345376279423,-0.016603415552750543,
