,Column 1,Column 2,Metric,Score,Real Correlation,Synthetic Correlation
0,person_age,person_income,ContingencySimilarity,0.7548711502199874,,
1,person_age,person_home_ownership,ContingencySimilarity,0.8382219428731057,,
2,person_age,person_emp_length,ContingencySimilarity,0.804595292967386,,
3,person_age,loan_intent,ContingencySimilarity,0.7897897897897898,,
4,person_age,loan_grade,ContingencySimilarity,0.8248131852783015,,
5,person_age,loan_amnt,ContingencySimilarity,0.7730637614358544,,
6,person_age,loan_int_rate,ContingencySimilarity,0.7866471122285076,,
7,person_age,loan_percent_income,ContingencySimilarity,0.8001955443815909,,
8,person_age,cb_person_default_on_file,ContingencySimilarity,0.8378029191982681,,
9,person_age,cb_person_cred_hist_length,ContingencySimilarity,0.7754382289266011,,
10,person_age,loan_status,ContingencySimilarity,0.8475103009986731,,
11,person_income,person_home_ownership,ContingencySimilarity,0.7774984286612194,,
12,person_income,person_emp_length,ContingencySimilarity,0.7583630141769676,,
13,person_income,loan_intent,ContingencySimilarity,0.7606676443885747,,
14,person_income,loan_grade,ContingencySimilarity,0.7559885466862211,,
15,person_income,loan_amnt,ContingencySimilarity,0.6980585236399189,,
16,person_income,loan_int_rate,ContingencySimilarity,0.7354214679796075,,
17,person_income,loan_percent_income,ContingencySimilarity,0.7207207207207207,,
18,person_income,cb_person_default_on_file,ContingencySimilarity,0.7588867937705147,,
19,person_income,cb_person_cred_hist_length,ContingencySimilarity,0.7627278441231929,,
20,person_income,loan_status,ContingencySimilarity,0.777742859138208,,
21,person_home_ownership,person_emp_length,ContingencySimilarity,0.8516656191074796,,
22,person_home_ownership,loan_intent,ContingencySimilarity,0.816607304979398,,
23,person_home_ownership,loan_grade,ContingencySimilarity,0.8803687408338572,,
24,person_home_ownership,loan_amnt,ContingencySimilarity,0.8016970458830923,,
25,person_home_ownership,loan_int_rate,ContingencySimilarity,0.8094489838675885,,
26,person_home_ownership,loan_percent_income,ContingencySimilarity,0.7976115650534256,,
27,person_home_ownership,cb_person_default_on_file,ContingencySimilarity,0.8776101683078428,,
28,person_home_ownership,cb_person_cred_hist_length,ContingencySimilarity,0.8541797611565054,,
29,person_home_ownership,loan_status,ContingencySimilarity,0.9059641036385222,,
30,person_emp_length,loan_intent,ContingencySimilarity,0.8066904113415742,,
31,person_emp_length,loan_grade,ContingencySimilarity,0.8479293246735107,,
32,person_emp_length,loan_amnt,ContingencySimilarity,0.7835044346672254,,
33,person_emp_length,loan_int_rate,ContingencySimilarity,0.7931768978280606,,
34,person_emp_length,loan_percent_income,ContingencySimilarity,0.8131852783015574,,
35,person_emp_length,cb_person_default_on_file,ContingencySimilarity,0.8410852713178294,,
36,person_emp_length,cb_person_cred_hist_length,ContingencySimilarity,0.833752357008171,,
37,person_emp_length,loan_status,ContingencySimilarity,0.863433200642503,,
38,loan_intent,loan_grade,ContingencySimilarity,0.8202388434946575,,
39,loan_intent,loan_amnt,ContingencySimilarity,0.760772400307284,,
40,loan_intent,loan_int_rate,ContingencySimilarity,0.7836790278650744,,
41,loan_intent,loan_percent_income,ContingencySimilarity,0.7880787764508694,,
42,loan_intent,cb_person_default_on_file,ContingencySimilarity,0.8335079265311823,,
43,loan_intent,cb_person_cred_hist_length,ContingencySimilarity,0.8093093093093092,,
44,loan_intent,loan_status,ContingencySimilarity,0.8375934073608493,,
45,loan_grade,loan_amnt,ContingencySimilarity,0.8012780222082547,,
46,loan_grade,loan_int_rate,ContingencySimilarity,0.7819330958865842,,
47,loan_grade,loan_percent_income,ContingencySimilarity,0.8228228228228228,,
48,loan_grade,cb_person_default_on_file,ContingencySimilarity,0.8919617291710314,,
49,loan_grade,cb_person_cred_hist_length,ContingencySimilarity,0.8454151826244849,,
50,loan_grade,loan_status,ContingencySimilarity,0.9053355681262658,,
51,loan_amnt,loan_int_rate,ContingencySimilarity,0.7455129548152803,,
52,loan_amnt,loan_percent_income,ContingencySimilarity,0.7554647670926741,,
53,loan_amnt,cb_person_default_on_file,ContingencySimilarity,0.8071094350164117,,
54,loan_amnt,cb_person_cred_hist_length,ContingencySimilarity,0.7866121935889377,,
55,loan_amnt,loan_status,ContingencySimilarity,0.8117885327187653,,
56,loan_int_rate,loan_percent_income,ContingencySimilarity,0.7743208324603673,,
57,loan_int_rate,cb_person_default_on_file,ContingencySimilarity,0.82861931699141,,
58,loan_int_rate,cb_person_cred_hist_length,ContingencySimilarity,0.8092045533905998,,
59,loan_int_rate,loan_status,ContingencySimilarity,0.835533207626231,,
60,loan_percent_income,cb_person_default_on_file,ContingencySimilarity,0.8415392136322368,,
61,loan_percent_income,cb_person_cred_hist_length,ContingencySimilarity,0.8225085550666946,,
62,loan_percent_income,loan_status,ContingencySimilarity,0.8565891472868217,,
63,cb_person_default_on_file,cb_person_cred_hist_length,ContingencySimilarity,0.8629443396885257,,
64,cb_person_default_on_file,loan_status,ContingencySimilarity,0.9089671066415252,,
65,cb_person_cred_hist_length,loan_status,ContingencySimilarity,0.8746420839444096,,
