,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
0,x,s,w,f,c,f,c,n,p,t,e,k,k,n,p,p,w,o,l,k,y,g,p
1,k,y,c,t,c,f,c,n,y,e,c,y,f,n,p,p,w,o,p,n,s,d,p
2,x,f,g,t,y,f,c,n,b,t,?,k,k,y,y,p,y,n,e,w,c,w,p
3,x,s,w,t,l,f,c,b,n,e,c,s,s,w,n,p,w,o,e,k,s,m,e
4,x,y,w,f,f,f,c,n,b,e,b,k,y,p,n,p,w,n,e,w,v,m,p
5,b,f,b,f,c,f,c,n,g,e,b,k,k,p,w,p,w,o,l,n,v,m,p
6,x,f,e,f,a,f,w,b,p,t,b,s,f,w,g,p,w,o,f,n,v,d,e
7,b,s,g,t,f,f,c,n,b,e,b,y,y,p,p,p,w,n,e,w,v,g,p
8,k,f,p,f,y,f,c,n,b,t,?,k,k,p,n,p,w,o,e,w,c,l,p
9,f,s,p,f,l,f,c,b,p,t,b,s,f,w,n,p,w,o,f,n,v,l,e
10,x,s,w,t,n,a,c,b,o,e,c,y,y,o,o,p,n,o,p,o,n,m,e
11,f,s,w,f,f,f,c,b,u,e,e,f,f,w,n,p,w,o,p,h,v,g,p
12,c,g,w,f,p,f,w,n,y,e,b,k,y,p,n,p,w,o,e,n,v,g,p
13,f,y,e,f,y,f,c,n,b,e,c,k,k,p,n,p,w,o,e,w,c,d,p
14,x,s,w,t,l,f,w,n,w,e,c,s,f,p,g,p,w,o,e,u,a,g,e
15,s,f,n,f,a,a,c,b,k,e,e,s,y,o,o,p,o,o,p,n,y,u,e
16,b,y,c,f,y,f,c,n,y,e,c,f,f,w,p,p,w,n,p,w,c,d,p
17,s,f,g,t,n,f,c,b,y,t,e,y,y,p,g,p,w,o,p,b,y,g,e
18,x,f,e,f,p,f,c,n,w,t,?,k,y,c,c,p,w,o,n,k,c,w,p
19,b,y,g,t,a,f,w,b,k,e,?,k,y,g,w,p,w,o,p,k,n,g,e
20,f,y,n,f,f,f,c,b,g,e,c,f,f,n,p,p,w,o,p,h,s,d,p
21,b,s,w,t,l,f,c,b,k,e,c,f,f,y,y,p,y,o,e,n,s,m,e
22,c,s,w,f,l,f,c,n,n,e,c,k,y,p,g,p,w,o,p,u,s,m,e
23,x,y,y,t,m,f,c,b,e,e,r,f,s,e,e,p,w,t,e,w,a,g,e
24,x,s,w,f,a,a,w,n,n,e,c,s,k,o,o,p,o,o,p,u,n,g,e
25,c,y,c,t,c,f,c,n,o,e,c,f,f,n,n,p,w,o,p,n,s,d,p
26,k,y,r,f,f,f,c,n,b,t,?,y,y,y,y,p,y,n,e,w,s,d,p
27,f,y,p,f,c,f,c,n,p,t,?,k,k,p,b,p,w,o,l,k,y,d,p
28,x,s,w,f,a,f,w,b,h,e,?,s,f,w,e,p,w,o,f,n,v,l,e
29,f,y,n,f,f,f,c,n,p,e,c,k,k,n,n,p,w,n,l,w,y,d,p
30,b,f,e,t,c,f,c,n,o,t,?,f,f,n,n,p,w,o,p,n,c,w,p
31,f,y,n,f,y,f,w,n,b,t,?,k,k,p,b,p,w,n,e,w,c,d,p
32,x,y,w,f,f,f,c,n,b,e,e,f,y,p,p,p,w,n,e,w,a,g,p
33,b,f,p,f,c,f,c,n,h,e,b,k,k,n,b,p,w,o,l,n,y,g,p
34,x,y,n,t,c,f,w,n,u,e,c,f,s,w,y,p,w,o,p,n,c,l,p
35,x,s,y,t,a,a,c,b,k,e,c,k,k,o,o,p,o,o,p,k,n,m,e
36,k,y,n,f,p,f,c,n,p,e,c,k,k,p,n,p,w,o,l,n,y,d,p
37,x,y,n,f,l,f,c,n,p,e,r,s,f,w,n,p,w,o,f,u,v,p,e
38,x,y,u,f,f,f,c,b,p,t,?,k,k,b,b,p,w,o,l,h,y,d,p
39,b,g,g,t,c,f,c,n,y,e,b,k,y,y,y,p,y,o,e,n,v,m,p
40,c,g,b,t,p,f,c,n,u,e,b,f,f,n,b,p,w,o,p,n,v,g,p
41,c,s,w,f,f,f,c,n,y,e,b,y,s,y,y,p,y,n,e,w,s,u,p
42,x,y,u,f,c,f,c,n,p,t,?,k,k,b,p,p,w,o,l,k,v,d,p
43,b,g,b,t,m,f,c,n,y,e,b,y,y,y,y,p,y,o,e,w,v,g,p
44,x,s,g,f,f,f,c,b,p,t,b,k,k,b,b,p,w,o,l,h,v,m,p
45,s,f,g,t,a,f,w,b,h,t,e,f,s,e,e,p,w,o,e,n,a,g,e
46,s,f,g,f,n,f,c,b,o,t,e,y,y,g,g,p,w,o,p,o,y,u,e
47,c,g,b,t,y,f,c,n,b,e,b,k,k,y,y,p,y,n,e,w,v,m,p
48,c,s,w,f,l,f,c,b,h,e,c,f,f,e,w,p,w,o,e,n,s,g,e
49,x,y,n,f,l,f,w,b,n,e,r,f,f,e,e,p,w,o,e,n,a,g,e
50,b,f,g,f,p,f,c,n,u,e,b,f,f,w,y,p,w,o,p,n,y,u,p
51,x,y,y,f,a,f,c,b,p,e,r,s,f,w,n,p,w,o,f,n,v,p,e
