,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
0,s,f,u,f,a,a,w,b,e,t,c,f,k,e,e,p,o,t,f,k,n,w,e
1,f,g,p,t,f,f,c,n,b,e,b,k,y,b,y,p,w,o,l,r,c,m,p
2,c,g,e,t,c,a,c,n,b,e,b,k,y,c,y,p,w,n,l,r,c,m,p
3,f,y,u,f,l,f,w,b,w,t,r,y,f,e,e,p,n,t,f,n,n,w,e
4,b,s,w,t,f,a,c,n,b,e,b,k,y,c,y,p,y,o,l,r,c,d,p
5,b,g,y,t,f,f,c,n,b,e,b,k,y,y,y,p,w,n,l,r,c,g,p
6,s,g,c,f,l,a,w,b,e,t,r,f,k,g,g,p,o,t,f,k,y,w,e
7,b,g,b,t,f,f,c,n,b,e,b,k,y,c,y,p,y,o,l,r,c,g,p
8,x,y,e,f,l,a,w,b,e,e,r,f,f,g,o,p,y,t,f,n,n,w,e
9,s,f,c,f,l,f,w,b,o,t,r,f,k,g,e,p,o,t,f,u,y,w,e
10,b,s,b,t,f,f,c,n,b,e,b,k,y,y,c,p,y,o,l,r,c,g,p
11,c,g,b,t,f,f,c,n,b,e,b,k,y,c,c,p,y,n,l,r,v,m,p
12,s,g,u,f,l,a,w,b,e,t,r,k,k,o,g,p,o,o,f,y,y,w,e
13,k,g,w,t,f,f,c,n,b,e,?,y,y,c,y,p,y,t,l,r,c,d,p
14,k,s,c,f,n,f,w,b,e,t,r,f,f,o,g,p,y,t,f,n,y,w,e
15,b,s,b,t,f,f,c,n,b,e,b,k,y,y,y,p,y,o,l,r,c,m,p
16,b,f,c,f,a,a,w,b,u,t,r,f,f,e,n,p,w,t,f,o,n,w,e
17,s,f,c,f,a,a,w,b,o,t,r,y,f,g,p,p,n,t,f,k,n,w,e
18,s,f,c,f,l,a,w,b,n,t,r,f,f,w,g,p,n,t,f,u,y,w,e
19,x,y,c,f,a,a,w,b,g,t,r,y,f,g,g,p,n,t,f,u,y,w,e
20,c,g,b,t,f,f,c,n,b,e,b,k,y,y,y,p,y,o,l,r,c,u,p
21,s,y,r,f,l,f,w,b,y,t,r,y,f,g,g,p,w,t,f,n,a,l,e
22,s,f,c,f,l,a,w,b,e,t,r,f,f,n,g,p,n,t,f,n,y,w,e
23,f,g,w,t,f,a,c,n,b,e,b,k,y,y,w,p,y,o,l,r,c,m,p
24,s,s,n,f,l,a,w,b,u,t,r,s,k,g,p,p,n,t,f,n,n,w,e
25,c,g,p,t,f,a,c,n,b,e,b,k,y,c,y,p,y,o,l,r,c,g,p
26,f,f,c,f,a,a,w,b,h,t,r,s,f,g,e,p,n,t,f,u,y,w,e
27,s,y,u,f,l,a,w,b,e,t,e,f,f,g,n,p,n,t,f,y,n,w,e
28,s,y,c,f,l,a,w,b,e,t,r,y,s,o,e,p,w,t,f,u,n,w,e
29,s,s,r,f,l,f,w,b,o,t,e,f,s,g,g,p,o,t,f,u,y,w,e
30,k,f,r,f,a,f,w,b,w,t,r,s,f,w,e,p,n,t,f,o,y,w,e
31,s,y,c,f,a,f,w,b,p,t,e,f,k,o,e,p,n,t,f,u,s,w,e
32,c,s,b,t,f,f,c,n,b,e,b,k,y,c,w,p,y,o,l,r,c,m,p
33,k,s,u,f,l,a,c,b,r,t,r,f,f,g,g,p,o,t,f,u,y,w,e
34,b,s,g,t,f,f,c,n,b,e,?,k,y,y,y,p,y,o,l,r,c,g,p
35,c,g,u,f,l,f,w,b,e,t,r,f,f,g,e,p,n,o,f,u,a,w,e
36,s,f,r,f,l,a,w,b,y,t,r,f,f,e,e,p,o,t,f,n,y,w,e
37,b,g,p,t,f,f,c,n,b,e,b,k,y,y,y,p,y,n,l,r,c,g,p
38,c,g,p,t,f,f,c,n,b,e,?,k,y,b,y,p,y,o,l,r,c,m,p
39,s,s,u,f,l,a,w,b,w,t,e,f,f,o,g,p,o,t,f,o,a,w,e
40,f,g,w,t,f,a,c,n,b,e,b,k,y,y,p,p,w,o,l,r,c,g,p
41,f,g,b,t,f,f,c,n,b,e,b,k,y,c,y,p,n,o,l,r,c,m,p
42,k,g,b,t,f,f,w,n,b,e,b,k,y,b,y,p,y,o,l,o,c,m,p
43,c,g,g,t,c,f,c,n,b,e,b,k,y,w,y,p,y,n,l,r,c,m,p
44,x,g,c,f,a,a,w,b,e,t,c,s,k,e,e,p,o,t,f,w,y,w,e
45,s,s,c,f,l,f,w,b,e,t,r,s,s,n,g,p,w,t,f,k,n,w,e
46,f,f,c,f,a,a,c,b,e,t,r,y,k,e,g,p,n,t,f,n,y,w,e
47,b,g,b,t,f,f,c,n,b,e,b,k,y,y,y,p,y,n,l,r,c,d,p
48,b,g,r,t,c,f,c,n,b,e,b,k,y,y,b,p,y,o,l,r,c,m,p
49,s,y,c,t,l,f,w,b,o,t,r,f,f,o,g,p,o,t,f,u,n,w,e
50,x,y,c,f,a,a,w,b,u,t,r,f,k,g,n,p,n,t,f,n,a,w,e
51,s,y,c,f,a,f,w,b,o,t,e,s,f,e,e,p,o,t,f,y,y,w,e
52,s,g,w,t,f,f,c,n,b,e,b,k,y,y,y,p,y,o,l,r,c,d,p
53,c,g,b,t,f,f,c,n,b,e,b,k,y,b,b,p,y,o,l,r,c,l,p
54,c,s,w,t,f,f,c,n,b,e,b,k,y,y,w,p,y,n,l,r,v,m,p
55,x,g,g,t,c,f,c,n,b,e,b,k,y,y,c,p,y,n,l,r,c,m,p
56,f,g,b,t,c,a,c,n,b,e,b,k,y,b,b,p,w,o,l,r,c,m,p
57,c,s,b,t,f,a,c,n,b,e,b,k,y,n,y,p,y,n,l,r,c,m,p
58,b,f,g,t,c,f,c,n,b,e,b,y,y,y,b,p,y,o,l,r,c,g,p
59,s,y,c,f,l,a,w,b,p,t,r,f,f,g,g,p,n,n,f,k,s,w,e
60,s,y,c,f,a,a,w,b,e,t,e,f,f,o,e,p,o,t,f,n,n,w,e
61,k,f,c,f,l,a,w,b,o,t,e,s,f,o,g,p,o,t,f,u,y,w,e
62,b,s,c,f,l,a,w,b,h,t,r,f,f,g,g,p,w,t,f,u,n,w,e
63,s,y,u,f,l,a,w,b,e,t,r,s,s,g,g,p,n,t,f,n,n,p,e
64,x,g,w,t,f,f,c,n,b,e,b,k,y,y,y,p,w,n,l,r,c,m,p
65,c,s,g,t,f,a,c,n,b,e,b,k,y,y,c,p,y,o,l,r,a,m,p
66,k,y,u,f,a,a,w,b,w,t,r,f,f,n,o,p,o,o,f,k,n,l,e
67,c,g,p,t,f,f,c,n,b,e,b,k,y,y,y,p,y,n,l,r,s,m,p
68,k,s,p,f,l,a,w,b,e,t,r,s,f,o,o,p,o,o,f,u,n,w,e
69,c,g,b,t,f,a,c,n,b,e,b,k,y,b,y,p,y,o,l,r,c,g,p
70,b,y,g,t,c,a,c,n,b,e,?,k,y,y,y,p,y,n,l,r,c,m,p
71,f,s,b,t,f,f,c,n,b,e,b,k,y,y,b,p,y,o,l,r,c,u,p
72,b,f,y,t,f,f,c,n,b,e,b,y,y,o,y,p,y,o,l,r,c,d,p
73,c,g,y,t,f,f,c,n,b,e,b,k,y,y,c,p,y,n,l,r,v,g,p
74,f,y,e,f,a,f,c,b,e,t,r,s,f,n,g,p,n,t,f,k,v,w,e
75,b,g,y,t,f,f,c,n,b,e,b,k,y,y,b,p,w,o,l,r,c,u,p
76,b,g,b,t,p,a,c,n,b,e,b,k,y,w,p,p,y,n,l,r,s,m,p
77,c,s,p,t,f,f,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,m,p
78,c,g,b,t,f,f,c,n,b,e,b,k,y,y,y,p,y,n,l,r,s,g,p
79,f,f,e,f,l,a,c,b,e,t,r,f,f,o,g,p,n,t,n,y,a,w,e
80,b,s,c,f,l,f,w,b,k,t,r,y,s,p,p,p,o,t,f,u,n,w,e
81,s,y,c,f,a,a,w,b,e,t,c,f,f,g,g,p,o,t,f,k,n,w,e
82,x,g,w,t,p,f,c,n,b,e,b,k,y,c,y,p,y,n,l,r,c,g,p
83,x,f,r,f,a,a,w,b,h,t,r,f,k,g,g,p,n,t,f,k,a,w,e
84,c,y,b,t,f,a,c,n,b,e,b,k,y,y,b,p,w,n,l,r,s,m,p
85,b,s,e,f,l,a,w,b,n,t,r,s,f,g,g,p,o,t,f,h,n,w,e
86,s,y,c,f,a,a,w,b,n,t,c,y,f,g,p,p,o,t,f,u,n,w,e
87,f,y,y,t,l,a,w,b,o,t,r,f,f,g,g,p,o,t,f,u,n,w,e
88,f,g,b,t,f,f,c,n,b,e,b,k,y,b,w,p,y,o,l,r,c,m,p
