,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
0,x,f,y,f,f,f,c,b,p,e,b,k,k,p,w,p,w,o,l,h,v,m,p
1,f,s,b,t,n,f,w,b,n,e,?,k,y,n,p,p,w,o,p,b,v,l,e
2,b,y,u,f,f,f,c,b,p,t,?,k,k,b,b,p,w,o,l,h,y,d,p
3,f,f,e,t,n,a,c,b,n,t,b,s,y,o,o,p,o,o,p,o,y,p,e
4,c,g,p,f,c,f,c,n,u,e,b,s,f,w,w,p,w,o,f,n,y,g,p
5,k,y,w,f,l,f,w,n,p,t,b,s,f,w,e,p,w,o,f,u,y,d,e
6,b,s,r,f,a,f,c,n,n,e,?,f,s,p,w,p,w,o,e,u,a,g,e
7,c,y,n,f,f,f,w,b,w,e,c,k,y,c,c,p,w,o,n,h,c,d,p
8,k,y,e,f,s,f,c,n,p,t,?,k,k,p,n,p,w,o,l,w,y,p,p
9,k,s,w,t,l,a,w,b,k,e,c,s,y,o,o,p,n,o,p,k,n,g,e
10,x,f,g,f,l,f,c,b,w,t,e,s,f,w,w,p,w,o,f,n,v,u,e
11,f,g,p,f,p,f,c,n,p,e,b,k,k,p,b,p,w,o,l,n,y,g,p
12,k,s,e,f,f,f,c,n,y,t,?,k,y,c,c,p,w,n,n,w,c,d,p
13,x,y,w,f,l,a,c,b,o,e,c,k,y,o,o,p,o,o,p,n,n,m,e
14,x,y,n,f,l,f,w,b,w,e,r,f,f,p,g,p,w,o,e,n,a,g,e
15,b,s,g,f,c,f,c,n,g,e,b,k,k,b,n,p,w,o,l,k,y,u,p
16,b,s,g,f,c,f,w,n,g,e,b,k,k,b,n,p,w,o,l,n,y,g,p
17,b,y,w,f,y,f,w,n,b,e,b,k,s,y,y,p,y,o,e,w,v,g,p
18,f,y,e,f,c,f,c,n,w,e,c,k,y,c,c,p,w,o,n,k,c,d,p
19,x,f,n,t,l,f,w,b,k,t,e,f,f,e,w,p,w,o,e,k,a,g,e
20,b,s,y,t,a,f,c,b,w,e,c,s,f,w,e,p,w,o,e,n,a,g,e
21,c,y,b,t,p,f,c,n,k,e,b,k,f,g,p,p,w,o,p,k,v,m,p
22,k,f,n,f,l,a,w,b,o,t,b,s,y,o,o,p,o,o,p,n,y,d,e
23,b,y,b,f,c,f,c,n,o,e,b,f,f,w,w,p,w,o,p,n,v,u,p
24,x,s,y,t,l,f,w,b,n,e,c,f,f,e,e,p,w,o,e,k,a,g,e
25,c,g,b,f,c,f,c,n,p,e,b,k,k,n,p,p,w,o,l,k,v,g,p
26,f,f,g,f,a,f,c,b,h,t,e,s,f,w,p,p,w,o,f,n,y,u,e
27,f,s,w,t,f,f,c,b,g,e,b,f,f,n,b,p,w,o,p,h,s,d,p
28,b,y,y,t,a,f,w,n,n,e,c,f,f,e,e,p,w,o,e,u,a,g,e
29,x,y,n,t,l,f,w,b,p,e,r,f,f,w,p,p,w,o,e,k,a,g,e
30,x,y,w,f,c,f,c,n,g,e,e,k,k,n,b,p,w,o,l,k,v,u,p
31,k,s,w,t,l,f,w,b,h,e,c,s,f,e,e,p,w,o,e,k,a,g,e
32,x,s,y,t,a,f,c,b,k,e,c,f,s,w,w,p,w,o,e,n,a,g,e
33,x,y,n,f,a,a,c,b,y,e,r,s,y,o,o,p,n,o,p,n,y,p,e
34,x,g,p,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,m,p
35,k,s,c,t,c,f,c,n,h,e,c,f,f,p,n,p,w,o,p,n,c,d,p
36,b,g,b,f,s,f,c,n,b,e,b,k,y,p,w,p,w,o,e,w,a,g,p
37,b,y,w,f,a,a,w,b,g,e,?,s,k,o,o,p,n,o,p,n,v,l,e
38,k,s,w,t,a,f,c,b,k,e,?,y,f,w,e,p,w,o,e,n,c,w,e
39,x,y,w,f,c,f,c,n,h,e,e,k,k,b,n,p,w,o,l,n,v,u,p
40,f,s,y,t,a,f,c,n,w,e,c,s,s,e,e,p,w,o,e,u,s,m,e
41,f,f,g,t,a,f,c,b,o,e,e,s,s,p,n,p,w,o,p,n,y,u,e
42,k,y,w,t,l,f,c,b,p,e,c,f,f,w,y,p,w,o,e,n,a,g,e
43,f,y,n,f,f,f,c,b,g,e,c,f,f,w,w,p,w,o,p,h,c,d,p
44,s,f,g,f,n,f,c,b,p,t,e,s,f,w,p,p,w,o,f,k,y,u,e
45,b,s,w,f,l,a,c,b,y,e,?,k,y,c,c,p,w,o,n,n,c,w,e
46,f,y,y,f,n,a,c,b,n,e,r,k,y,o,o,p,o,o,p,n,y,p,e
47,x,y,y,f,n,f,c,n,g,e,r,k,k,p,b,p,w,o,l,h,y,p,e
48,f,s,b,t,l,f,c,b,n,e,?,f,s,w,g,p,w,o,e,n,c,w,e
49,x,f,e,t,l,a,w,b,w,t,b,s,y,o,o,p,n,o,p,n,v,l,e
50,b,y,w,f,p,f,c,n,h,e,b,k,k,p,b,p,w,o,l,k,y,g,p
51,b,f,y,f,c,f,c,n,k,e,?,f,f,w,p,p,w,o,p,k,c,d,p
52,b,f,b,f,c,f,c,n,u,e,b,s,f,w,p,p,w,o,f,n,v,m,p
53,b,s,w,f,a,a,c,b,k,e,c,s,s,o,o,p,n,o,p,n,n,m,e
54,x,s,w,t,a,f,c,b,n,e,c,s,f,p,g,p,w,o,e,n,s,m,e
55,k,y,e,f,p,f,c,n,n,e,c,k,y,p,p,p,w,o,e,k,c,d,p
56,f,s,e,f,p,f,w,n,k,t,?,k,k,p,n,p,w,o,e,n,c,d,p
57,s,f,g,t,l,a,c,b,k,e,e,y,k,o,o,p,o,o,p,n,y,u,e
58,x,f,e,t,l,f,c,b,p,t,b,s,f,e,e,p,w,o,e,n,s,p,e
59,s,f,g,f,a,f,c,b,u,t,e,s,f,w,g,p,w,o,f,k,y,u,e
60,x,f,g,f,l,a,w,b,p,t,e,s,y,o,o,p,n,o,p,n,y,g,e
61,k,s,r,t,s,f,c,b,p,e,?,y,s,p,g,p,w,t,e,w,c,w,e
62,b,s,y,t,l,f,c,b,p,e,c,s,f,p,g,p,w,o,e,n,a,g,e
63,x,y,y,f,a,f,w,b,w,e,r,s,f,w,e,p,w,o,f,n,y,g,e
64,f,y,n,t,m,f,c,n,b,e,c,k,y,p,b,p,w,n,e,w,c,l,p
65,x,f,u,f,p,a,w,n,w,t,?,k,y,c,c,p,w,o,n,n,c,d,p
66,b,g,b,f,p,f,c,n,p,t,b,k,k,b,n,p,w,o,l,n,v,m,p
67,c,y,n,f,y,f,c,n,b,e,c,y,y,y,y,p,y,o,e,w,c,l,p
68,x,y,n,f,a,f,w,b,k,e,r,k,y,g,g,p,w,o,p,k,y,g,e
69,c,s,y,f,c,f,c,n,k,e,c,f,f,w,y,p,w,o,p,k,c,d,p
70,x,f,n,f,s,f,c,n,b,t,?,k,k,p,b,p,w,o,e,w,c,d,p
71,c,s,e,t,l,f,w,b,k,e,c,s,s,e,e,p,w,o,e,n,a,g,e
72,b,y,n,f,f,f,c,n,b,e,c,k,y,p,p,p,w,o,e,w,c,d,p
73,k,y,e,t,p,f,c,n,n,e,c,f,f,n,p,p,w,o,p,n,c,d,p
74,x,y,n,f,a,f,w,b,u,t,b,s,y,p,p,p,w,o,p,k,y,d,e
75,x,s,c,t,a,a,w,b,w,t,b,s,y,o,o,p,n,o,p,n,y,d,e
76,x,y,e,f,c,f,c,n,p,t,?,k,k,b,n,p,w,o,l,n,y,d,p
77,x,s,y,t,l,f,c,b,p,e,c,y,s,p,p,p,w,o,p,n,n,m,e
78,x,s,w,f,c,f,c,n,u,e,e,f,f,p,b,p,w,o,p,k,s,u,p
79,f,y,n,t,c,f,w,n,u,e,c,f,f,w,y,p,w,o,p,k,c,d,p
80,x,y,n,f,p,f,c,n,n,e,c,k,y,y,y,p,y,o,e,k,c,l,p
81,k,s,y,f,l,f,c,b,k,e,c,s,k,p,g,p,w,o,p,k,n,m,e
82,f,s,c,f,p,f,c,n,g,e,c,k,k,n,p,p,w,o,l,n,v,d,p
83,c,s,c,f,c,a,c,n,y,e,c,k,y,c,c,p,w,o,n,n,c,l,p
84,x,y,n,f,l,f,c,b,p,e,r,s,f,w,g,p,w,o,f,k,v,p,e
85,c,y,n,f,f,f,c,b,p,e,c,k,k,b,b,p,w,o,l,h,v,d,p
86,k,f,b,t,c,f,c,n,u,e,b,f,f,n,n,p,w,o,p,n,s,u,p
87,c,s,b,f,s,f,c,n,b,e,b,k,y,y,y,p,y,o,e,w,v,m,p
88,f,s,p,t,n,f,c,b,k,e,?,s,f,e,e,p,w,o,e,k,c,w,e
89,s,s,n,f,c,f,c,n,g,e,e,k,k,n,p,p,w,o,l,n,y,g,p
90,x,g,b,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,g,p
91,f,f,n,f,n,f,c,b,w,t,e,s,f,w,g,p,w,o,f,n,y,u,e
92,b,g,b,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,u,p
93,f,y,y,f,p,f,w,n,w,e,c,k,y,c,c,p,w,o,n,k,c,l,p
94,b,g,b,f,p,a,c,n,y,e,b,k,y,c,c,p,w,o,n,n,c,d,p
95,x,s,e,f,l,f,w,b,h,t,b,s,f,w,g,p,w,o,f,n,v,l,e
96,x,f,g,t,n,f,w,b,h,e,e,f,s,e,e,p,w,o,e,n,a,g,e
97,c,y,g,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,y,g,p
98,f,y,n,f,s,f,w,n,b,e,c,y,y,p,b,p,w,o,e,w,c,l,p
99,f,f,g,f,n,f,c,b,n,t,e,y,y,p,b,p,w,o,p,b,y,u,e
100,b,s,e,f,c,f,c,n,p,t,?,k,k,n,b,p,w,o,l,n,y,p,p
101,f,s,y,f,f,f,c,b,p,t,?,k,k,n,b,p,w,o,l,h,y,p,p
102,x,y,n,f,n,a,c,b,g,e,r,y,y,o,o,p,o,o,p,n,n,g,e
103,f,y,n,f,a,f,c,b,p,e,r,s,f,w,g,p,w,o,f,k,v,p,e
104,k,s,p,t,a,f,c,b,p,e,?,s,s,e,e,p,w,o,e,n,c,w,e
105,b,s,p,f,c,f,c,n,p,e,b,k,k,n,p,p,w,o,l,k,v,g,p
106,b,g,n,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,v,m,p
107,c,g,p,f,c,f,c,n,g,e,b,k,k,n,n,p,w,o,l,n,v,m,p
108,k,y,c,f,f,f,c,n,b,e,c,y,y,e,w,p,w,o,e,w,c,d,p
109,k,g,n,t,l,a,c,b,k,t,b,k,y,o,o,p,o,o,p,n,y,d,e
110,k,y,w,f,p,f,c,b,w,e,c,k,y,c,c,p,w,o,n,n,c,d,p
111,f,y,n,f,n,a,c,b,y,e,r,y,k,o,o,p,o,o,p,y,s,p,e
112,x,s,b,t,l,f,c,n,y,t,b,y,k,g,g,p,w,o,p,n,s,u,e
113,k,s,c,t,y,f,c,n,b,e,c,k,y,w,y,p,w,n,e,w,c,d,p
114,c,g,w,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,y,g,p
115,k,y,n,f,l,f,w,b,n,e,c,k,y,n,p,p,w,o,p,n,y,d,e
116,x,y,y,t,l,a,c,b,o,e,r,s,s,o,o,p,o,o,p,n,y,p,e
117,c,s,c,t,n,f,c,b,k,e,c,k,s,n,p,p,w,o,p,k,n,m,e
118,k,s,y,f,n,f,c,b,w,e,c,s,f,w,g,p,w,o,f,n,v,l,e
119,f,y,n,f,a,a,c,b,w,e,r,y,y,o,o,p,n,o,p,n,y,p,e
120,k,s,y,t,a,f,w,b,h,e,c,s,s,w,g,p,w,o,e,k,a,g,e
121,b,y,n,f,a,f,c,b,u,t,b,s,f,w,w,p,w,o,f,n,v,p,e
122,k,f,e,f,p,f,c,n,g,t,?,k,k,p,n,p,w,o,l,k,v,d,p
123,f,y,n,f,n,a,c,b,y,e,r,s,y,o,o,p,o,o,p,o,y,p,e
124,c,g,b,t,p,f,c,b,k,e,b,k,y,y,y,p,y,o,e,n,v,u,p
125,f,f,y,f,f,f,c,b,p,t,?,k,k,p,b,p,w,o,l,h,y,p,p
