,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
0,f,s,p,t,f,f,c,n,b,e,b,k,f,y,c,p,n,n,l,r,c,m,p
1,s,y,c,f,a,f,w,b,p,t,r,f,f,g,g,p,o,t,f,k,n,w,e
2,s,f,c,f,a,f,w,b,e,t,r,f,f,o,e,p,o,t,f,n,n,w,e
3,s,y,c,f,l,a,w,b,e,e,r,s,f,b,g,p,o,t,f,u,n,w,e
4,x,g,p,t,f,f,c,n,b,e,b,f,y,b,y,p,w,n,l,r,c,l,p
5,s,s,c,f,a,a,w,b,e,t,r,y,f,e,g,p,w,t,f,k,y,w,e
6,x,f,r,f,l,f,w,b,g,t,r,f,f,g,e,p,o,t,f,b,y,w,e
7,f,g,p,t,f,f,c,n,b,e,?,k,y,w,y,p,y,n,l,r,s,m,p
8,s,f,c,f,l,a,w,b,h,t,c,y,k,g,g,p,o,n,f,k,y,p,e
9,c,g,n,t,f,f,c,n,b,e,?,k,y,b,c,p,w,n,l,r,c,g,p
10,f,f,w,t,f,f,c,n,b,e,b,k,y,c,b,p,y,n,l,r,c,u,p
11,c,s,p,t,c,a,c,n,b,e,b,k,y,c,y,p,y,n,l,r,c,d,p
12,s,s,u,f,l,f,w,b,w,t,r,y,k,g,n,p,n,t,f,n,n,l,e
13,f,f,c,f,l,a,w,b,p,t,r,f,f,g,e,p,o,t,f,k,y,w,e
14,f,f,r,f,l,f,w,b,n,t,e,f,f,g,g,p,n,t,f,w,y,w,e
15,s,f,c,f,a,f,w,b,u,e,r,f,f,o,e,p,o,t,f,k,n,w,e
16,s,y,u,f,l,f,w,b,u,t,c,f,f,g,g,p,n,t,f,k,a,w,e
17,f,f,c,f,a,f,w,b,e,t,c,s,f,g,g,p,o,t,f,u,a,w,e
18,f,f,w,t,c,f,c,n,b,e,b,k,y,y,y,p,y,n,l,r,c,m,p
19,c,g,p,t,c,f,c,n,b,e,b,y,y,b,b,p,y,o,l,r,c,g,p
20,x,g,b,t,c,f,c,n,b,e,b,k,y,y,b,p,w,o,l,r,c,u,p
21,s,y,r,f,n,a,w,b,k,t,e,f,f,o,p,p,n,t,f,u,y,w,e
22,x,s,u,f,l,f,w,b,h,t,c,y,f,o,g,p,o,t,f,u,y,w,e
23,s,y,c,f,a,a,w,b,e,t,r,s,f,o,o,p,o,t,f,n,a,u,e
24,b,g,b,t,f,a,c,n,b,e,b,k,y,y,c,p,w,n,l,r,c,m,p
25,f,g,p,t,f,f,c,n,b,e,b,k,y,p,b,p,y,n,l,r,c,g,p
26,f,s,c,f,l,a,w,b,o,t,e,s,k,g,g,p,o,o,f,k,n,l,e
27,x,y,c,f,a,f,w,b,e,t,r,s,f,g,o,p,n,t,f,n,y,p,e
28,x,s,b,t,f,f,c,n,b,e,b,k,y,c,y,p,y,o,l,r,c,m,p
29,s,f,u,f,l,f,w,b,n,t,r,s,f,g,e,p,o,t,f,n,a,w,e
30,s,s,u,f,l,a,w,b,u,t,r,f,f,g,g,p,n,t,f,u,y,w,e
31,s,y,n,f,a,f,w,b,k,t,r,y,s,g,g,p,o,t,f,u,y,p,e
32,s,y,c,f,n,f,w,b,e,t,r,s,k,g,g,p,n,t,f,k,n,p,e
33,b,s,g,t,c,f,w,n,b,e,b,k,y,b,c,p,y,n,l,r,c,m,p
34,s,f,r,f,a,a,w,b,o,t,e,y,s,o,g,p,w,t,f,u,n,w,e
35,s,s,c,f,l,f,w,b,e,t,r,y,f,g,g,p,o,t,f,k,n,w,e
36,s,s,c,f,l,a,w,b,e,t,r,s,k,g,e,p,w,t,f,w,a,w,e
37,s,s,u,f,a,f,w,b,e,t,r,f,f,g,w,p,n,o,f,o,n,w,e
38,s,s,n,f,l,a,c,b,e,t,r,f,f,g,o,p,n,t,f,o,n,w,e
39,b,g,p,t,p,f,c,n,b,e,b,y,y,y,y,p,y,n,l,r,v,m,p
40,s,f,c,f,a,a,w,b,k,t,r,s,s,g,g,p,o,t,f,u,y,w,e
41,x,g,b,t,c,a,c,n,b,e,?,k,y,p,y,p,y,n,l,r,c,m,p
42,x,g,c,t,f,f,c,n,b,e,b,k,y,c,c,p,y,o,l,r,c,m,p
43,k,f,c,f,l,f,w,b,o,t,e,f,f,e,g,p,n,t,f,u,y,w,e
44,s,f,c,f,a,f,w,b,u,t,e,y,f,p,g,p,n,t,f,h,n,w,e
45,s,s,u,f,l,f,w,b,k,t,c,f,f,e,g,p,n,t,f,u,n,w,e
46,b,g,b,t,p,a,c,n,b,e,b,y,y,b,b,p,y,o,l,r,c,d,p
47,c,f,b,t,c,a,c,n,b,e,b,k,y,w,b,p,y,n,l,r,c,g,p
48,k,y,b,t,p,f,c,n,b,e,b,k,y,y,y,p,y,t,l,r,c,d,p
49,f,y,c,f,a,f,c,b,e,t,r,s,f,g,e,p,w,t,f,u,n,w,e
50,s,f,g,f,l,f,w,b,e,t,r,y,f,e,o,p,n,t,f,k,n,p,e
51,s,f,c,f,a,f,w,b,n,t,?,f,f,e,g,p,n,t,f,k,y,w,e
52,s,f,c,f,l,a,w,b,n,t,r,f,f,e,g,p,o,t,f,k,n,w,e
53,x,s,e,f,a,f,w,b,e,t,r,s,f,g,o,p,o,t,f,o,y,w,e
54,k,y,u,f,n,f,c,b,h,t,r,s,s,e,e,p,n,t,f,u,y,w,e
55,c,g,b,t,f,f,c,n,b,e,b,k,y,b,w,p,y,n,l,r,c,u,p
56,c,g,w,t,f,f,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,m,p
57,b,g,p,t,c,a,c,n,b,e,?,k,y,c,y,p,y,o,l,r,c,g,p
58,s,y,c,f,l,f,w,b,e,t,r,f,k,g,g,p,o,t,f,k,n,w,e
59,f,g,p,t,f,f,c,n,b,e,b,k,y,c,c,p,y,n,l,r,c,g,p
