,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
0,c,g,y,t,c,f,c,n,b,e,b,k,y,b,n,p,y,o,l,r,c,m,p
1,s,f,c,f,l,a,w,b,o,t,r,f,s,e,g,p,w,t,f,u,y,p,e
2,b,g,b,t,f,a,c,n,b,e,b,k,y,b,y,p,n,n,l,r,c,m,p
3,c,y,p,t,f,f,c,n,b,e,b,k,y,c,y,p,y,o,l,r,c,m,p
4,c,g,w,t,c,f,w,n,b,e,b,y,y,b,p,p,w,n,l,r,c,g,p
5,c,s,w,t,f,f,c,n,b,e,?,k,y,y,y,p,y,n,l,r,c,m,p
6,s,y,c,f,l,a,w,b,k,t,r,s,f,g,o,p,o,t,f,u,y,w,e
7,s,y,n,f,a,a,w,b,e,t,r,s,f,g,e,p,w,t,f,n,n,w,e
8,c,g,w,t,p,f,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,l,p
9,s,s,c,f,a,a,w,b,e,t,r,s,f,g,p,p,w,t,f,u,y,w,e
10,s,s,u,f,a,a,w,b,p,t,c,f,f,e,g,p,o,t,f,u,y,w,e
11,k,s,c,t,a,a,w,b,n,t,r,f,s,e,g,p,o,t,f,n,n,w,e
12,f,g,w,t,c,a,c,n,b,e,?,k,y,y,y,p,y,n,l,r,s,d,p
13,c,s,w,t,f,a,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,m,p
14,s,y,c,f,l,a,w,b,e,t,e,s,f,g,g,p,n,t,f,u,y,w,e
15,k,y,r,f,l,f,w,b,h,t,r,f,s,g,e,p,w,t,f,n,y,w,e
16,c,g,p,t,f,f,c,n,b,e,b,k,y,b,w,p,w,n,l,r,v,m,p
17,c,g,r,t,f,a,c,n,b,e,b,k,y,y,w,p,y,n,l,r,c,m,p
18,s,f,c,f,l,a,w,b,h,t,r,f,f,g,o,p,n,t,f,k,y,p,e
19,b,y,r,f,l,a,w,b,k,t,r,s,f,g,e,p,o,t,f,n,v,p,e
20,k,g,w,t,s,f,c,n,b,e,b,k,y,b,w,p,w,n,l,r,c,g,p
21,s,f,c,f,l,a,w,b,k,t,r,s,s,g,g,p,n,t,f,n,n,l,e
22,k,g,w,t,p,f,c,n,b,e,b,k,y,b,b,p,y,n,l,r,c,g,p
23,s,y,r,f,a,a,w,b,n,t,r,f,f,e,g,p,o,t,f,n,y,w,e
24,c,g,w,t,f,f,c,n,b,e,b,k,y,b,b,p,y,n,l,r,c,m,p
25,s,f,c,f,a,f,w,b,e,t,r,s,s,g,g,p,n,t,f,u,y,w,e
