,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
0,c,g,y,f,f,f,c,n,b,e,b,k,y,y,w,p,y,n,p,w,v,l,p
1,b,g,b,t,s,a,c,n,b,e,b,s,y,c,y,p,w,o,l,r,c,m,p
2,s,s,c,f,l,a,w,b,k,t,e,s,f,g,o,p,n,t,e,b,a,l,e
3,k,f,w,t,m,f,c,n,b,e,e,f,y,c,w,p,w,o,l,y,s,m,p
4,s,f,c,t,a,f,w,b,p,t,?,y,f,n,p,p,o,t,f,o,n,w,e
5,k,y,w,f,a,a,w,b,e,t,e,f,f,e,g,p,n,n,f,b,a,l,e
6,x,s,u,f,a,f,c,b,e,t,c,f,k,g,e,p,n,t,p,h,v,w,e
7,x,y,r,t,a,f,w,n,u,t,b,s,f,o,g,p,o,t,p,h,n,w,e
8,s,g,y,t,s,f,c,n,b,e,e,k,y,b,n,p,y,n,l,r,s,d,p
9,s,y,c,f,l,f,c,b,p,t,r,s,f,g,e,p,o,o,f,o,n,w,e
10,s,s,u,t,a,a,w,b,w,t,r,f,k,p,g,p,n,n,f,b,a,w,e
11,k,f,c,t,n,f,w,b,n,t,r,s,k,g,e,p,o,o,f,w,n,m,e
12,s,f,u,f,l,a,c,b,p,t,c,s,s,e,e,p,w,o,f,o,a,g,e
13,c,y,r,f,a,a,c,b,p,t,r,y,f,g,g,p,n,t,f,u,a,w,e
14,c,y,y,t,f,a,c,n,r,e,b,k,k,b,b,p,y,n,l,r,c,g,p
15,k,g,p,t,c,f,c,n,b,e,b,k,k,b,b,p,o,n,l,r,s,d,p
16,b,g,n,t,p,a,c,n,b,e,e,k,y,c,y,p,y,n,l,r,s,d,p
17,s,g,c,f,a,a,w,b,p,t,r,s,f,e,g,p,w,t,e,u,a,u,e
18,s,f,c,f,l,f,w,b,k,t,r,f,k,g,g,p,w,t,f,h,a,w,e
19,s,s,c,f,a,a,w,b,e,t,c,s,s,g,w,p,o,t,f,u,s,w,e
20,s,y,u,f,n,a,w,b,h,t,r,s,f,o,e,p,n,t,e,u,n,m,e
21,s,f,e,f,a,a,w,b,y,e,?,s,f,g,o,p,o,t,f,y,n,m,e
22,b,s,b,t,p,f,w,n,b,e,b,s,y,b,y,p,y,n,l,r,v,m,p
23,c,y,p,t,y,f,w,n,b,e,b,k,s,b,n,p,w,n,l,r,v,u,p
24,x,f,c,f,a,f,w,b,g,t,r,s,s,g,g,p,o,o,f,k,a,w,e
25,c,g,g,t,a,a,w,b,k,t,e,y,f,g,e,p,w,t,e,y,n,w,e
26,s,y,w,f,l,a,w,b,o,t,r,f,s,g,p,p,n,o,p,n,n,w,e
27,x,y,b,t,f,f,c,n,b,e,b,s,y,c,b,p,w,n,l,r,y,m,p
28,s,f,e,f,a,f,c,b,u,t,r,k,f,g,e,p,n,t,f,u,y,w,e
29,k,s,u,t,a,a,w,b,p,t,c,f,k,e,p,p,n,t,f,o,n,w,e
30,c,y,b,t,m,f,w,n,g,e,b,k,y,b,c,p,o,n,l,r,y,m,p
31,k,g,y,t,a,f,w,b,o,t,r,y,k,e,e,p,n,t,n,o,n,l,e
32,s,s,c,f,l,f,c,b,e,t,r,f,k,g,e,p,o,t,f,n,n,w,e
33,x,s,u,f,a,f,w,b,g,t,r,s,s,g,g,p,n,t,f,u,n,u,e
34,c,g,c,t,s,a,c,n,b,e,b,f,y,b,b,p,y,n,l,r,s,m,p
35,f,y,r,f,a,f,w,b,k,t,c,f,s,o,g,p,w,o,e,h,n,w,e
36,k,g,g,f,f,a,w,n,b,e,e,s,y,b,b,p,y,o,n,r,c,g,p
37,f,f,b,t,a,a,w,n,k,e,c,s,f,p,g,p,y,t,f,u,n,w,e
38,b,g,b,t,p,a,c,n,b,e,b,k,k,w,y,p,n,o,l,r,s,m,p
39,s,y,r,t,a,f,w,b,u,t,r,y,f,g,g,p,n,t,f,u,n,u,e
40,k,g,e,f,c,f,c,n,b,t,c,f,y,b,y,p,y,n,l,k,c,u,p
41,b,y,r,f,l,a,w,b,n,t,c,f,f,w,b,p,o,t,f,u,y,p,e
42,k,f,p,t,p,a,c,n,o,e,b,s,y,w,c,p,y,n,l,r,s,u,p
43,b,g,y,t,s,a,c,n,b,e,b,k,y,e,b,p,y,n,l,r,c,m,p
44,s,s,e,f,a,f,c,b,e,t,r,f,k,g,e,p,w,t,f,u,n,p,e
45,f,g,r,f,l,f,w,b,u,t,c,s,s,e,g,p,o,t,p,w,y,l,e
46,s,y,e,t,l,f,c,b,k,t,b,s,f,g,g,p,n,t,f,y,n,p,e
47,k,g,r,f,a,f,w,b,k,e,r,f,f,n,g,p,w,t,f,u,y,d,e
48,x,f,r,f,l,f,w,n,e,t,r,s,f,o,e,p,n,t,p,u,y,l,e
49,c,g,c,f,s,a,c,n,b,e,c,k,y,b,b,p,w,n,l,r,a,l,p
50,c,y,y,t,p,f,c,n,b,e,b,f,s,b,b,p,w,n,l,h,c,m,p
51,f,g,c,f,l,f,c,b,p,t,r,s,k,g,g,p,w,n,f,k,a,w,e
52,c,g,p,t,f,f,c,n,b,e,b,s,y,b,c,p,y,t,n,r,c,u,p
53,k,f,c,f,l,f,w,b,o,t,b,s,f,e,g,p,w,n,f,u,n,d,e
54,s,f,g,f,l,f,c,b,u,t,c,y,k,p,c,p,n,o,n,u,n,l,e
55,s,y,p,f,a,a,w,b,e,e,r,f,s,g,g,p,w,t,f,o,n,l,e
56,x,g,c,f,a,a,w,b,w,e,c,y,k,o,o,p,o,t,f,k,n,l,e
57,b,g,p,t,p,f,c,n,b,e,b,k,f,y,b,p,w,n,n,r,v,d,p
58,s,y,r,f,a,a,c,b,w,t,c,f,y,g,e,p,o,n,f,u,n,w,e
59,s,s,c,f,a,f,c,b,e,e,r,f,y,g,w,p,y,t,f,k,n,w,e
60,c,g,b,t,f,f,c,n,b,e,b,k,s,y,b,p,y,o,l,r,c,g,p
61,s,s,y,t,a,f,w,n,n,t,r,f,s,p,g,p,o,t,f,u,n,w,e
62,s,f,c,f,a,f,w,b,o,t,c,f,s,g,g,p,o,t,f,o,a,l,e
63,f,y,n,t,l,f,w,n,e,t,r,y,k,e,o,p,o,t,f,u,a,w,e
64,s,f,w,f,a,a,w,b,e,t,r,s,s,e,p,p,o,t,p,n,n,w,e
65,c,f,b,t,y,f,c,n,b,t,e,k,k,b,y,p,y,o,l,r,c,g,p
66,s,y,e,t,a,f,w,b,u,t,r,y,s,w,e,p,o,o,p,u,y,w,e
67,k,g,b,f,p,f,c,n,b,e,b,k,y,c,b,p,w,t,n,r,s,g,p
68,k,y,r,t,a,f,w,b,k,t,r,f,s,g,e,p,o,o,f,k,n,l,e
69,c,f,b,t,s,f,c,n,b,e,b,k,y,b,y,p,y,o,l,r,v,g,p
70,s,f,n,f,a,a,w,b,y,t,r,s,f,p,e,p,w,o,f,u,n,p,e
71,x,f,r,f,y,a,c,n,b,e,e,y,s,g,b,p,y,n,l,r,s,d,p
72,f,f,r,f,a,a,c,b,u,t,?,k,y,o,g,p,o,t,e,u,s,w,e
73,f,y,b,f,y,a,c,n,b,e,b,y,y,b,y,p,y,n,l,r,c,d,p
74,s,g,u,f,n,f,w,b,w,t,c,f,s,g,o,p,n,t,e,u,y,w,e
75,b,y,p,f,s,a,c,n,b,e,b,k,y,c,c,p,y,o,l,r,v,m,p
76,s,s,c,f,a,a,w,b,w,t,r,s,f,e,g,p,o,o,f,y,n,w,e
77,b,g,b,t,y,f,c,n,b,e,b,f,y,b,y,p,y,o,n,r,s,l,p
78,c,s,y,t,y,a,c,n,b,t,b,k,y,b,b,p,y,o,l,w,c,g,p
79,s,g,e,f,a,a,w,b,k,t,c,s,k,g,o,p,y,t,f,k,y,w,e
80,x,g,c,f,l,a,w,n,k,t,r,s,f,p,o,p,o,t,f,u,n,u,e
81,s,s,c,t,a,f,w,b,k,e,c,f,f,n,w,p,w,t,f,u,y,w,e
82,f,y,r,t,a,a,w,b,w,e,r,s,f,e,g,p,o,o,e,n,n,g,e
83,x,s,u,f,a,f,w,b,n,t,c,f,k,p,p,p,n,t,f,o,n,w,e
84,s,f,c,t,n,a,w,b,p,t,?,s,f,e,g,p,o,t,p,w,y,w,e
85,k,s,y,t,a,f,w,b,w,t,c,s,s,e,g,p,n,t,f,b,y,d,e
86,s,s,c,f,a,a,w,b,w,t,r,s,s,g,g,p,n,t,f,k,n,w,e
87,c,g,p,t,s,a,c,b,b,e,?,f,y,b,y,p,y,n,l,r,v,m,p
88,c,g,b,t,s,f,w,n,o,e,b,s,y,y,y,p,w,n,e,r,c,m,p
89,f,g,b,f,c,a,c,n,b,e,c,f,y,c,w,p,y,o,l,o,v,d,p
90,s,s,c,t,l,a,w,b,w,t,r,f,f,e,p,p,w,t,f,u,a,w,e
91,k,y,c,f,a,a,w,b,p,t,r,y,k,w,o,p,o,t,f,y,n,g,e
92,s,y,c,f,a,a,w,n,u,t,r,s,f,o,y,p,n,t,f,k,n,w,e
93,k,g,b,f,f,f,w,n,b,e,b,k,y,b,y,p,y,n,l,r,c,p,p
94,c,y,u,f,a,f,w,b,n,t,r,k,k,o,g,p,o,n,f,k,n,w,e
95,f,y,r,f,a,a,w,b,h,t,r,s,s,o,c,p,n,n,f,k,n,m,e
96,s,f,c,f,a,a,w,b,k,t,r,s,f,p,o,p,o,t,f,n,n,p,e
97,k,s,n,t,s,f,c,n,b,e,?,s,s,b,p,p,o,n,l,r,s,m,p
98,s,f,e,t,l,a,w,b,o,t,c,f,s,g,g,p,o,o,f,u,y,w,e
99,s,y,r,f,a,a,w,b,n,t,r,s,k,o,o,p,n,t,f,y,y,l,e
100,k,y,e,f,l,f,w,b,g,t,e,s,s,o,g,p,n,o,f,u,y,m,e
101,k,g,r,t,l,a,w,b,u,t,c,s,s,e,g,p,n,t,f,u,n,l,e
102,b,f,g,t,p,f,c,n,b,e,b,k,y,b,b,p,y,o,l,h,v,w,p
103,s,f,u,f,a,a,w,b,e,t,r,f,k,g,o,p,w,o,e,o,v,l,e
104,k,g,g,t,s,f,c,n,b,t,e,k,y,b,e,p,y,t,l,r,c,m,p
105,s,f,u,t,l,f,c,b,k,t,c,f,f,p,p,p,n,o,f,u,n,p,e
106,k,s,u,t,l,f,w,b,w,t,r,f,s,g,g,p,n,t,f,o,n,w,e
107,c,s,y,t,p,f,c,n,b,e,e,f,k,b,y,p,y,n,l,r,a,u,p
108,f,y,u,f,l,a,c,b,u,t,r,y,s,g,g,p,n,o,e,u,a,p,e
109,f,f,p,t,s,a,c,n,b,e,b,s,y,b,y,p,y,n,l,n,c,p,p
110,c,g,p,t,y,f,c,n,b,e,b,y,y,c,n,p,y,n,l,r,c,p,p
111,c,s,b,t,y,f,c,n,b,e,c,k,y,y,y,p,y,n,l,r,s,l,p
112,s,y,c,f,a,f,w,b,u,t,c,f,s,g,p,p,o,t,f,u,n,w,e
113,c,f,n,t,f,f,c,n,y,t,e,k,y,b,n,p,n,o,p,k,s,m,p
114,b,f,c,f,a,a,c,b,u,t,r,y,k,p,g,p,n,t,f,k,n,w,e
115,s,f,u,f,a,a,w,b,k,e,c,f,f,g,g,p,o,t,f,w,n,w,e
116,c,f,b,f,a,f,w,b,k,t,c,y,f,e,g,p,n,o,f,o,y,p,e
117,s,y,c,f,l,f,w,b,n,t,c,s,k,e,e,p,n,t,f,u,y,w,e
118,s,y,e,f,a,a,w,b,n,t,b,y,f,g,g,p,o,t,f,u,n,w,e
119,c,g,y,t,f,a,c,b,b,t,b,s,y,c,c,p,w,n,l,y,s,m,p
120,b,g,b,f,p,a,c,n,b,t,b,k,y,n,c,p,y,n,l,o,c,m,p
121,k,g,p,f,f,f,w,n,b,e,b,k,y,b,b,p,y,t,l,r,s,d,p
122,x,f,c,f,a,a,w,b,e,t,e,f,f,e,o,p,n,t,p,w,n,w,e
123,s,g,g,f,a,a,w,b,e,t,r,s,f,g,g,p,n,t,f,k,v,w,e
124,x,s,b,t,y,f,c,n,b,e,e,k,y,b,y,p,w,o,l,r,c,d,p
125,k,y,r,f,a,f,w,b,e,t,r,f,k,o,e,p,o,t,p,y,n,d,e
126,f,y,c,f,a,f,w,b,n,t,e,s,f,g,o,p,n,o,f,w,a,w,e
127,x,s,e,f,l,f,w,b,e,t,r,s,s,e,p,p,o,t,e,u,n,g,e
128,s,s,u,t,a,f,w,b,e,t,r,s,s,g,g,p,y,t,p,u,a,p,e
129,s,f,c,t,l,a,c,b,e,t,c,s,f,o,g,p,o,t,f,b,n,w,e
130,c,s,b,t,y,f,c,b,p,e,b,k,s,b,c,p,y,n,p,r,v,m,p
131,s,g,e,t,a,f,c,b,n,t,e,y,k,e,n,p,o,t,f,n,v,w,e
132,c,y,y,f,f,f,c,b,g,e,?,s,y,b,y,p,w,n,l,r,c,m,p
133,s,s,c,f,l,a,c,b,k,e,c,s,f,g,g,p,n,o,f,n,n,w,e
134,c,y,w,t,f,f,w,n,b,e,b,y,y,c,y,p,w,o,l,r,c,g,p
135,c,f,p,t,f,f,c,n,b,e,b,k,y,c,b,p,y,n,l,w,c,g,p
136,s,s,u,f,l,a,w,b,w,t,c,s,s,g,o,p,y,t,f,y,a,w,e
137,k,y,g,f,a,a,w,b,y,t,e,f,f,g,p,p,n,t,f,y,n,w,e
138,s,y,c,f,l,a,c,b,u,t,e,s,f,o,g,p,o,t,f,k,n,w,e
139,k,g,c,f,a,f,w,b,e,t,r,y,f,g,g,p,n,o,f,u,n,w,e
140,b,g,g,f,s,f,c,n,b,e,b,k,y,y,c,p,n,n,l,r,a,m,p
141,x,y,p,t,y,f,w,n,b,e,?,s,s,c,y,p,y,n,l,r,c,d,p
142,b,s,b,f,c,f,c,n,b,e,b,k,y,y,y,p,y,n,l,r,s,m,p
143,k,y,b,t,s,a,c,n,b,e,b,k,f,y,w,p,w,n,l,r,c,m,p
144,x,y,c,f,l,a,w,b,e,t,r,k,f,e,n,p,o,t,f,b,s,w,e
