,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
0,b,g,w,f,p,a,c,n,b,e,b,k,k,b,c,p,y,n,l,r,v,d,p
1,c,f,g,t,f,f,c,n,b,e,b,k,y,b,c,p,y,n,l,r,c,d,p
2,s,g,u,f,a,f,w,b,e,t,r,f,f,p,e,p,n,t,f,w,y,w,e
3,c,f,u,f,l,f,w,b,n,t,c,s,f,g,p,p,n,t,f,w,a,p,e
4,c,g,b,t,f,f,c,n,b,e,b,y,y,w,n,p,y,n,l,r,c,d,p
5,c,g,b,t,p,f,c,n,b,e,b,y,y,p,c,p,y,n,l,r,c,u,p
6,c,f,y,t,p,a,c,n,b,e,b,k,y,y,y,p,w,o,l,r,c,m,p
7,s,y,c,f,a,a,w,b,o,t,r,f,f,g,g,p,n,t,f,u,n,w,e
8,k,g,e,t,f,a,c,n,b,e,b,k,y,w,b,p,w,t,l,r,s,g,p
9,c,g,g,t,p,a,c,n,b,e,?,y,y,c,y,p,y,n,l,r,v,d,p
10,s,f,r,f,a,a,w,b,e,t,r,s,f,e,e,p,w,t,f,y,v,p,e
11,s,s,c,f,a,a,w,b,e,t,e,s,f,n,p,p,o,t,f,k,y,l,e
12,s,f,c,f,a,f,w,b,h,t,c,f,f,o,g,p,n,t,e,w,y,w,e
13,c,y,b,t,m,f,c,n,b,e,b,y,y,y,c,p,y,o,l,r,s,d,p
14,b,g,b,t,f,a,c,n,b,t,b,k,y,b,b,p,y,n,l,h,s,m,p
15,k,y,b,t,y,f,c,n,b,e,?,k,s,c,y,p,y,o,l,r,c,u,p
16,x,s,u,f,l,f,w,b,w,t,r,f,s,g,o,p,n,t,f,u,s,w,e
17,b,y,c,f,l,a,w,b,u,t,c,s,f,o,e,p,n,t,f,y,y,w,e
18,f,s,c,f,l,a,w,b,u,t,r,f,k,n,g,p,n,n,e,n,n,w,e
19,s,f,u,f,a,f,w,b,o,t,r,y,k,n,g,p,n,t,f,u,n,w,e
20,s,s,c,f,a,f,w,b,o,e,c,s,f,g,o,p,o,t,f,n,a,d,e
21,f,f,c,f,l,f,c,b,k,t,r,s,k,p,g,p,n,n,f,k,n,w,e
22,s,y,c,f,l,f,w,b,o,t,c,s,f,g,g,p,w,t,f,w,n,w,e
23,k,f,c,f,a,f,w,b,n,t,r,s,f,g,g,p,n,t,f,u,y,p,e
24,s,s,g,t,a,a,w,b,e,t,c,s,f,o,n,p,n,o,f,k,y,w,e
25,s,y,e,f,l,f,c,b,g,t,r,s,s,g,g,p,o,t,f,u,y,w,e
26,x,g,b,t,f,f,c,n,b,e,b,k,y,y,y,p,y,o,l,r,c,m,p
27,s,y,c,f,l,f,w,b,e,t,c,y,k,o,g,p,n,t,f,b,n,w,e
28,s,f,c,f,a,f,w,b,n,t,c,y,f,e,p,p,o,t,f,n,y,w,e
29,f,g,p,t,p,f,w,n,b,e,b,k,y,c,b,p,y,n,l,r,v,g,p
30,s,s,c,f,n,f,w,b,e,t,c,y,f,e,o,p,o,o,f,u,y,w,e
31,s,f,u,t,l,f,w,b,y,t,r,f,k,o,o,p,n,t,f,u,y,w,e
32,c,g,p,t,c,f,c,n,b,e,?,s,y,y,c,p,y,n,l,r,c,m,p
33,s,f,c,f,l,a,w,b,n,t,r,y,k,g,o,p,n,t,f,u,s,w,e
34,s,s,r,f,a,f,c,b,h,t,c,y,k,g,o,p,n,t,f,n,n,w,e
35,b,f,b,t,c,a,c,n,b,e,b,k,y,c,b,p,n,o,l,r,c,m,p
36,s,f,u,f,a,a,w,b,p,t,r,f,f,g,g,p,o,o,f,n,n,p,e
37,k,g,b,t,y,f,c,n,b,e,?,k,y,b,y,p,y,n,l,r,c,g,p
38,f,y,e,f,l,f,w,b,h,t,c,f,f,g,g,p,n,t,e,k,n,p,e
39,c,s,b,t,f,f,c,n,b,e,b,k,y,y,c,p,y,n,l,r,v,m,p
40,s,y,c,f,a,f,w,b,p,t,r,f,k,e,b,p,o,t,f,u,y,w,e
41,b,s,w,t,p,a,w,n,b,t,?,k,y,c,c,p,y,n,l,r,c,m,p
42,b,s,b,t,y,f,c,n,b,e,?,f,y,y,y,p,y,n,l,r,s,g,p
43,s,y,n,f,l,a,w,b,w,t,r,s,f,e,o,p,n,t,p,b,y,p,e
44,k,s,b,t,f,f,w,n,b,e,b,k,f,y,b,p,n,o,l,r,c,g,p
45,s,s,c,t,a,a,w,b,g,t,r,k,k,g,g,p,w,t,f,k,n,w,e
46,s,g,y,f,a,f,c,b,e,t,r,s,k,g,e,p,n,t,f,k,y,l,e
47,f,f,g,t,p,a,c,n,b,e,b,k,y,c,y,p,y,n,n,r,c,m,p
48,k,f,r,f,a,a,w,b,e,e,r,y,k,e,g,p,o,t,f,o,n,w,e
49,s,y,r,t,l,f,w,b,e,t,r,s,f,g,g,p,o,t,f,o,n,w,e
50,s,f,n,f,a,a,w,b,w,t,r,f,f,g,g,p,o,o,f,u,y,w,e
51,c,s,y,t,f,f,c,n,b,t,b,k,y,b,y,p,n,o,l,r,v,p,p
52,c,g,b,t,p,f,c,n,b,e,r,y,y,c,b,p,n,n,l,b,c,m,p
53,b,f,g,t,s,a,c,n,b,e,b,y,y,p,b,p,w,n,l,r,c,m,p
54,s,f,c,f,l,a,c,b,y,t,c,y,k,p,g,p,n,o,f,n,n,w,e
55,c,g,w,t,f,a,c,n,b,e,b,y,y,b,y,p,n,n,l,b,v,m,p
56,c,g,p,t,s,f,c,n,b,e,b,k,y,c,y,p,y,n,l,r,c,m,p
57,c,y,e,f,l,a,w,b,e,t,r,f,f,g,o,p,o,o,f,u,y,p,e
58,c,g,y,t,y,a,w,n,b,t,b,k,y,c,y,p,w,n,l,r,c,u,p
59,c,g,p,t,f,f,c,n,b,e,b,k,k,b,c,p,y,o,l,r,s,m,p
60,s,g,w,t,f,a,c,n,b,e,b,k,y,c,y,p,y,n,l,r,c,m,p
61,s,y,c,t,a,f,w,b,e,t,r,y,f,g,g,p,o,t,f,k,n,w,e
62,k,g,n,t,p,a,c,n,b,e,b,k,y,c,y,p,o,o,l,r,c,m,p
63,c,g,g,t,p,f,c,n,b,e,e,s,y,y,c,p,w,n,e,r,s,m,p
64,s,s,u,f,a,f,w,b,e,e,r,k,f,g,g,p,n,t,f,u,y,p,e
65,f,f,n,f,a,a,w,b,k,t,r,f,f,o,g,p,n,t,f,b,n,w,e
66,x,f,p,f,f,f,w,n,b,e,b,k,y,o,y,p,n,o,l,r,c,m,p
67,c,y,g,t,s,a,c,n,b,e,b,k,y,b,n,p,y,n,l,r,c,g,p
68,f,g,b,t,f,f,c,n,b,e,b,k,y,y,y,p,y,n,l,r,c,m,p
69,f,f,c,t,a,a,w,b,o,t,c,y,s,e,e,p,n,t,f,n,v,w,e
70,c,s,p,t,y,f,c,n,b,e,?,k,y,y,b,p,y,n,l,r,c,m,p
71,c,g,p,t,y,f,c,n,b,e,?,y,y,c,y,p,y,n,l,h,c,u,p
72,c,g,p,t,c,a,c,n,b,e,b,y,y,y,c,p,y,n,l,r,s,p,p
73,k,s,b,f,p,a,c,n,b,e,b,k,y,c,c,p,y,n,l,r,c,u,p
