,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
0,x,f,r,t,c,f,w,n,h,t,?,f,s,w,y,p,w,o,p,n,c,l,p
1,f,f,y,f,y,f,c,n,b,t,?,k,y,y,y,p,y,o,e,w,c,d,p
2,f,f,g,f,l,f,c,b,u,t,e,s,f,w,g,p,w,o,f,k,y,u,e
3,x,y,y,f,a,f,c,n,w,e,r,s,f,w,w,p,w,o,f,u,v,p,e
4,x,y,b,f,p,f,c,n,y,e,b,k,y,p,n,p,w,o,e,n,v,u,p
5,x,y,y,f,l,f,c,b,p,e,r,s,f,w,n,p,w,o,f,k,v,p,e
6,f,y,n,t,n,f,w,b,w,e,r,s,s,e,e,p,w,o,e,n,a,g,e
7,f,f,y,f,c,f,w,n,g,t,?,k,k,p,n,p,w,o,l,n,v,d,p
8,s,f,n,t,n,f,c,b,p,t,e,k,y,g,g,p,w,o,p,k,y,u,e
9,f,y,y,t,l,f,c,n,n,e,r,f,f,e,w,p,w,o,e,u,s,p,e
10,x,y,e,t,l,f,c,b,w,t,b,s,y,g,g,p,w,o,p,n,n,m,e
11,f,y,y,f,l,a,c,b,w,e,r,s,y,o,o,p,n,o,p,n,v,p,e
12,b,s,w,f,n,a,w,b,g,e,c,k,s,o,o,p,n,o,p,k,y,g,e
13,f,s,n,t,a,f,w,b,o,t,b,y,y,p,g,p,w,o,p,n,y,d,e
14,x,s,w,t,l,f,w,n,n,e,c,f,f,w,w,p,w,o,e,u,s,g,e
15,c,s,b,f,c,f,c,n,h,t,b,f,f,p,p,p,w,o,p,n,s,u,p
16,x,g,b,t,y,f,c,n,b,t,b,k,k,w,g,p,w,o,e,w,v,m,p
17,f,y,e,f,c,f,c,n,g,t,?,k,k,b,n,p,w,o,l,k,y,p,p
18,b,s,r,f,l,f,c,b,w,e,?,s,f,e,e,p,w,o,e,k,c,w,e
19,c,g,w,f,y,f,c,n,b,e,b,y,k,p,p,p,w,o,e,w,c,d,p
20,x,y,n,f,l,f,w,b,w,e,r,s,f,e,e,p,w,o,e,k,a,g,e
21,c,s,y,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,m,p
22,k,s,w,t,a,f,w,b,n,e,c,s,f,y,y,p,y,o,e,n,v,l,e
23,c,s,w,t,n,a,w,b,n,e,c,s,y,o,o,p,n,o,p,k,y,g,e
24,k,s,g,f,c,f,c,n,g,t,?,k,k,p,n,p,w,o,l,n,y,p,p
25,b,s,w,t,c,f,w,n,u,e,c,y,f,n,b,p,w,o,p,n,c,d,p
26,b,s,n,t,l,f,w,n,u,e,?,y,f,n,b,p,w,o,p,n,n,g,e
27,x,y,n,t,c,f,c,n,g,e,c,f,f,w,w,p,w,o,p,n,c,l,p
28,b,f,p,f,c,f,c,n,h,e,b,k,k,n,b,p,w,o,l,k,v,l,p
29,c,g,g,f,c,f,c,n,y,e,b,s,f,w,p,p,w,o,p,n,s,u,p
30,b,s,w,t,a,a,w,b,p,e,?,y,y,o,o,p,o,o,p,n,y,d,e
31,x,g,b,f,c,f,c,n,n,e,b,y,y,p,g,p,w,o,e,k,v,g,p
32,k,y,c,f,p,f,c,n,o,e,c,y,f,n,b,p,w,o,p,n,s,d,p
33,k,f,r,f,a,a,w,b,o,e,?,k,k,o,o,p,n,o,p,n,n,g,e
34,x,s,w,t,n,f,w,b,w,e,?,y,f,e,w,p,w,o,e,n,a,g,e
35,s,f,g,t,l,f,c,b,w,t,e,f,y,g,w,p,w,o,p,n,y,u,e
36,x,y,e,f,s,f,c,n,b,t,?,s,k,p,n,p,w,n,e,w,c,d,p
37,s,f,g,t,l,a,c,b,y,t,e,s,k,o,o,p,n,o,p,n,y,u,e
38,f,y,n,f,l,a,c,b,y,e,r,y,y,o,o,p,n,o,p,n,y,p,e
39,b,f,y,f,m,f,c,n,b,t,?,k,y,y,y,p,y,n,e,w,a,g,p
40,s,s,n,f,c,f,c,n,p,e,e,k,k,b,b,p,w,o,l,k,v,g,p
41,f,f,g,f,a,a,c,n,w,t,e,k,y,o,o,p,n,o,p,u,y,u,e
42,x,f,p,f,p,f,c,n,u,e,b,s,f,w,n,p,w,o,f,k,y,p,p
43,x,y,y,t,a,f,c,b,k,e,r,f,f,y,y,p,y,o,e,n,s,p,e
44,k,g,b,f,c,f,c,n,p,e,b,k,k,b,b,p,w,o,l,k,v,m,p
45,b,g,p,t,p,f,c,n,u,e,b,k,f,w,y,p,w,o,p,n,c,d,p
46,c,s,y,f,y,f,w,n,b,e,c,k,y,p,n,p,w,n,e,w,s,d,p
47,f,s,c,f,l,f,c,b,k,t,b,s,f,y,y,p,y,o,e,n,v,l,e
48,f,y,n,f,f,a,w,b,w,e,c,k,y,c,c,p,w,o,n,h,c,d,p
49,c,s,w,f,n,f,c,b,k,e,c,k,y,g,p,p,w,o,p,k,n,m,e
