,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
0,c,s,n,t,y,f,c,n,b,e,b,k,y,c,y,p,y,o,l,r,c,g,p
1,s,g,c,t,a,a,w,b,e,t,c,f,f,e,e,p,n,t,f,n,y,l,e
2,c,s,b,t,f,f,c,n,b,e,?,k,y,b,y,p,y,n,l,r,c,m,p
3,f,g,b,t,f,a,c,n,b,e,b,k,y,y,y,p,w,o,l,r,c,g,p
4,s,f,r,f,a,a,w,b,e,t,r,s,f,o,g,p,n,t,f,y,a,d,e
5,s,y,c,f,a,f,w,b,e,t,r,s,k,e,g,p,o,t,f,o,a,w,e
6,f,g,w,t,s,a,c,n,b,e,b,k,y,b,b,p,n,n,l,r,a,d,p
7,c,g,b,t,p,a,c,n,b,e,e,y,y,o,y,p,y,n,l,r,c,g,p
8,s,s,u,f,a,f,w,b,n,t,c,s,f,g,g,p,w,t,f,u,n,w,e
9,s,y,n,f,n,f,w,b,k,t,r,y,s,g,e,p,o,n,f,u,y,w,e
10,s,f,u,f,a,a,w,b,o,t,c,y,k,g,g,p,n,t,f,u,n,w,e
11,x,g,p,t,p,f,c,n,b,e,b,k,y,y,c,p,w,o,l,r,c,p,p
12,x,g,p,t,f,f,c,n,b,t,?,k,y,b,c,p,y,n,l,r,c,m,p
13,b,s,b,t,f,a,c,n,b,e,b,k,y,b,c,p,y,o,l,o,c,g,p
14,x,f,b,t,y,a,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,m,p
15,s,f,e,f,l,f,w,b,k,t,r,s,s,g,g,p,o,t,f,k,a,w,e
16,s,y,r,f,a,f,w,b,e,t,c,s,k,b,w,p,w,o,f,u,y,w,e
17,s,f,u,f,a,a,w,b,u,t,c,s,f,o,n,p,n,o,f,u,a,p,e
18,k,g,b,t,p,f,w,n,b,e,b,k,y,b,b,p,y,o,l,r,c,m,p
19,s,f,c,f,a,a,w,b,n,t,r,y,k,e,g,p,n,n,f,u,a,w,e
20,c,g,p,f,s,a,c,n,b,e,b,k,y,y,y,p,y,o,l,r,c,d,p
21,s,s,c,f,l,a,w,b,e,e,r,y,k,n,o,p,o,o,f,b,n,w,e
22,k,s,p,t,c,a,w,n,b,e,b,k,y,n,b,p,w,n,l,r,c,g,p
23,s,y,c,f,a,a,w,b,e,t,c,f,k,g,e,p,y,t,p,y,y,l,e
24,s,y,e,f,l,f,w,b,g,t,r,f,f,p,e,p,n,t,f,u,y,w,e
25,c,f,e,t,f,a,c,n,b,e,b,k,y,y,y,p,y,t,l,r,c,l,p
26,b,s,w,t,p,a,w,b,b,e,b,k,s,y,b,p,w,o,l,r,c,m,p
27,c,g,p,t,c,a,c,n,b,e,b,k,y,c,y,p,y,n,l,r,c,m,p
28,x,g,y,t,p,a,c,n,b,e,c,k,y,y,y,p,y,t,l,r,v,d,p
29,k,g,b,t,f,a,c,n,b,e,?,k,y,b,c,p,y,n,l,r,v,m,p
30,s,f,e,f,a,f,w,b,o,t,r,s,f,o,g,p,n,t,f,b,y,u,e
31,s,s,c,f,l,a,w,b,e,t,r,y,s,g,o,p,n,t,f,u,n,w,e
32,c,y,w,t,c,f,c,n,b,e,b,y,s,y,y,p,y,n,l,r,c,m,p
33,k,f,b,f,a,f,w,n,o,t,e,f,k,g,e,p,o,t,f,u,n,w,e
34,s,s,c,f,l,f,w,b,k,t,c,k,s,e,p,p,o,t,p,o,n,w,e
35,x,s,p,f,a,a,w,b,e,t,r,y,f,g,o,p,n,t,f,n,y,l,e
36,s,f,u,f,n,a,w,b,w,t,r,s,k,g,g,p,o,t,f,o,y,w,e
37,s,y,c,f,a,f,w,b,p,t,r,y,f,e,e,p,o,n,f,o,y,w,e
38,s,s,c,f,a,f,w,b,g,t,r,f,s,g,o,p,n,t,f,k,n,w,e
39,s,y,g,f,l,f,w,b,e,t,r,f,f,p,g,p,w,t,f,n,n,p,e
40,c,g,b,t,f,a,c,n,b,e,b,k,y,c,y,p,y,o,l,h,c,g,p
41,x,s,b,t,f,f,w,n,b,e,b,k,y,y,b,p,y,o,l,r,c,m,p
42,s,f,r,f,a,a,w,b,w,t,r,f,s,g,e,p,n,t,p,b,n,p,e
43,c,g,n,t,c,f,c,n,b,t,?,f,y,c,y,p,y,n,l,r,c,m,p
44,k,f,e,f,a,f,w,b,n,t,r,s,f,g,g,p,y,t,f,u,n,p,e
45,s,y,u,f,l,f,w,b,e,t,c,f,k,e,g,p,o,t,f,u,n,w,e
46,s,y,e,t,l,a,w,b,p,t,c,f,s,g,g,p,n,n,f,u,n,w,e
47,f,y,b,t,f,a,c,n,b,t,b,k,y,c,y,p,y,n,l,r,s,m,p
48,f,s,e,f,a,f,w,b,w,t,r,y,f,g,g,p,o,t,f,u,n,w,e
49,c,g,y,t,f,f,c,b,b,e,b,k,y,c,y,p,y,o,l,r,c,g,p
50,s,f,c,f,l,f,w,b,e,t,r,y,k,g,g,p,n,t,f,k,y,w,e
51,c,g,p,t,s,f,c,n,b,e,b,k,y,b,c,p,y,o,l,r,c,d,p
52,s,f,c,f,a,a,c,b,h,t,r,s,s,g,e,p,o,n,f,u,n,w,e
53,b,g,p,t,f,f,w,n,b,e,b,y,y,y,y,p,y,o,l,r,c,g,p
54,x,s,u,f,a,a,w,b,o,t,e,s,k,e,o,p,n,t,p,k,n,w,e
55,s,y,c,t,l,a,w,b,p,t,c,s,s,e,g,p,n,n,f,k,y,w,e
56,s,g,c,t,a,a,w,b,n,t,r,y,f,n,n,p,o,t,f,b,y,w,e
57,k,g,b,t,s,a,c,n,b,e,b,k,y,y,c,p,n,o,l,r,c,d,p
58,s,s,u,t,a,a,c,b,e,t,c,y,f,g,e,p,n,t,f,u,s,l,e
59,c,g,b,t,c,a,c,n,b,t,b,k,y,b,b,p,y,n,l,r,v,d,p
60,k,g,b,t,f,f,c,n,b,e,b,k,y,y,y,p,y,n,l,r,v,m,p
61,s,f,g,f,a,f,w,b,o,t,r,f,s,p,e,p,n,t,f,n,y,w,e
62,f,g,b,t,p,f,c,n,b,e,b,k,y,w,y,p,w,o,l,r,s,m,p
63,s,y,n,f,l,a,w,b,e,t,e,s,f,g,g,p,n,t,f,b,n,p,e
64,f,g,b,t,s,a,w,n,b,e,b,k,s,b,b,p,y,n,l,r,c,d,p
65,c,f,y,t,p,f,c,n,b,e,b,k,y,b,y,p,w,n,l,r,c,m,p
66,x,s,y,f,a,f,w,b,y,t,r,s,f,g,o,p,o,t,f,k,n,w,e
67,c,f,r,f,l,a,w,b,k,t,r,s,f,e,e,p,o,n,f,u,n,w,e
68,s,f,e,f,l,a,w,b,e,t,r,f,f,w,g,p,o,t,f,u,a,w,e
69,f,f,r,t,l,f,w,b,e,t,r,k,f,w,o,p,o,t,f,n,n,w,e
70,x,s,u,f,l,f,w,b,e,t,r,y,s,g,g,p,n,n,f,u,n,w,e
71,x,g,w,t,p,f,c,n,b,e,b,k,y,c,y,p,y,n,l,r,c,g,p
72,s,f,c,f,a,a,w,b,e,t,e,s,f,g,g,p,o,t,f,u,y,w,e
73,s,y,g,f,l,f,w,n,u,t,r,y,s,g,e,p,n,t,f,w,n,w,e
74,b,y,b,t,p,f,w,n,b,e,e,y,y,b,c,p,w,o,l,r,c,m,p
75,s,y,e,f,a,f,w,b,e,t,r,f,f,e,g,p,o,t,f,n,n,p,e
76,s,s,c,f,a,f,w,b,n,t,r,f,f,g,e,p,n,t,f,u,n,w,e
77,k,s,p,f,f,f,c,n,b,e,b,s,y,b,y,p,y,o,l,w,c,d,p
78,x,g,w,t,f,a,c,n,b,e,b,k,y,p,n,p,y,n,l,r,c,m,p
79,x,s,c,t,a,f,w,b,o,t,e,y,k,g,g,p,n,t,f,y,n,w,e
80,x,f,r,f,a,f,w,b,e,e,c,f,f,g,g,p,w,n,f,u,y,w,e
81,f,g,b,t,p,a,c,n,b,e,b,k,y,b,y,p,y,n,l,r,v,g,p
82,s,y,r,f,a,a,w,b,e,t,c,y,f,g,o,p,n,n,f,y,n,w,e
83,c,g,g,t,s,a,w,n,b,e,b,k,y,y,b,p,y,o,l,r,c,g,p
84,s,y,c,f,a,f,w,b,k,t,c,y,f,p,e,p,o,t,f,u,n,l,e
85,s,s,u,f,l,a,w,b,e,t,r,s,s,o,w,p,n,t,f,u,y,w,e
86,x,g,w,t,p,a,w,n,b,e,b,k,y,b,y,p,y,n,l,r,c,g,p
87,b,f,b,t,p,a,w,n,b,e,b,f,y,c,o,p,y,n,p,r,c,g,p
88,s,f,n,f,l,a,w,b,p,t,c,s,f,g,o,p,o,t,e,n,a,l,e
89,s,f,e,f,l,f,w,b,h,t,c,y,f,w,g,p,o,t,f,u,a,w,e
90,b,s,w,t,p,a,c,n,b,e,b,k,y,c,c,p,y,n,n,r,c,m,p
91,b,s,e,f,p,a,c,n,b,e,b,y,y,y,y,p,y,t,l,r,v,d,p
92,x,y,p,f,l,a,w,b,e,t,e,s,f,n,o,p,n,t,f,w,y,w,e
93,f,g,n,t,f,f,c,n,y,e,b,f,y,b,c,p,y,n,l,r,s,m,p
94,c,y,b,t,c,f,c,n,b,e,b,y,y,c,y,p,y,n,l,r,c,m,p
95,b,s,w,t,y,f,c,n,b,e,b,k,y,c,b,p,y,n,n,r,s,d,p
96,c,g,b,t,p,a,c,n,b,e,e,k,y,c,w,p,y,o,l,r,c,l,p
97,s,s,b,f,a,a,c,b,g,t,r,y,f,g,p,p,o,t,f,k,n,w,e
98,s,s,u,f,a,a,w,b,o,t,r,f,f,p,e,p,w,t,f,u,y,w,e
99,c,g,b,t,c,f,w,n,b,e,?,y,y,c,w,p,y,o,l,r,a,m,p
100,s,s,c,f,a,f,w,b,h,t,r,f,f,g,g,p,n,t,f,u,v,w,e
101,f,s,e,f,a,a,w,b,e,t,e,y,k,g,g,p,o,t,f,n,n,w,e
102,c,g,g,t,f,a,c,n,b,e,b,k,y,y,y,p,y,n,l,r,c,m,p
103,x,f,u,f,l,a,w,n,e,t,r,y,k,e,g,p,n,t,f,u,n,w,e
104,c,g,y,t,c,f,c,n,b,e,b,k,y,y,c,p,y,n,l,r,c,g,p
105,c,f,r,f,l,a,c,b,g,t,c,s,f,g,e,p,w,t,f,u,a,p,e
106,b,f,y,t,f,a,c,n,b,e,b,s,y,b,b,p,y,n,l,r,n,u,p
107,x,s,c,f,l,a,c,b,n,t,r,f,f,g,g,p,n,t,f,n,n,w,e
108,k,f,b,f,c,f,c,n,b,e,b,s,y,y,y,p,w,n,l,r,v,m,p
109,s,y,y,f,a,f,w,b,o,t,r,s,k,g,g,p,n,t,f,n,a,w,e
110,f,g,p,t,p,a,w,n,b,e,b,k,y,w,y,p,y,t,l,r,c,g,p
111,x,y,r,f,l,a,w,b,w,t,c,y,f,w,g,p,o,t,f,w,n,l,e
112,s,f,u,t,l,a,w,b,h,t,r,s,f,g,g,p,o,t,f,k,v,w,e
113,s,f,y,f,l,f,w,b,p,t,r,s,f,g,g,p,o,n,f,u,y,w,e
114,s,y,r,f,l,f,w,b,k,t,e,f,f,g,g,p,n,t,f,u,y,p,e
115,k,f,c,f,a,f,c,b,e,t,c,y,k,g,o,p,o,t,e,u,n,w,e
116,s,y,r,f,a,a,w,b,e,t,c,f,s,p,w,p,n,t,n,u,a,w,e
117,b,s,y,f,f,f,c,n,b,e,b,y,y,c,y,p,w,o,l,r,c,m,p
118,b,y,p,t,p,a,c,n,b,e,b,f,y,c,y,p,y,o,l,b,v,g,p
119,s,s,c,t,l,a,w,b,k,t,r,s,k,o,g,p,o,t,f,k,n,w,e
120,s,f,r,f,l,a,w,b,e,t,c,s,f,e,g,p,w,t,f,n,y,w,e
121,c,g,b,t,f,f,c,n,b,e,b,k,y,c,y,p,y,n,l,r,s,m,p
122,k,y,c,f,l,f,w,b,k,t,c,k,f,g,o,p,n,t,f,u,n,w,e
123,s,s,u,f,l,f,w,b,g,t,r,f,k,e,g,p,n,t,f,u,y,w,e
124,c,f,w,t,f,f,c,n,b,e,b,s,y,c,b,p,y,n,l,r,v,d,p
125,s,y,c,f,l,f,w,b,k,t,c,s,f,o,p,p,o,o,f,k,n,w,e
126,x,s,g,t,f,a,c,n,b,e,b,k,y,y,y,p,w,n,l,r,c,m,p
127,c,y,b,t,c,f,c,n,b,e,b,k,s,c,y,p,y,n,l,r,s,g,p
128,c,y,b,t,y,f,c,n,b,e,e,s,y,b,y,p,y,o,l,r,n,m,p
129,c,s,w,t,y,a,c,n,b,e,b,k,y,c,c,p,y,o,l,h,s,g,p
130,c,g,b,t,f,f,c,b,b,e,b,k,y,c,y,p,y,o,l,r,c,d,p
131,c,s,y,t,f,f,c,n,b,e,b,s,y,c,y,p,y,n,l,r,c,d,p
132,s,f,c,f,l,a,w,b,w,t,r,y,k,g,e,p,w,t,f,h,a,w,e
133,s,g,n,f,a,f,c,b,k,t,c,k,s,n,o,p,o,o,f,u,y,w,e
134,s,f,u,f,n,f,w,b,e,t,c,s,k,g,g,p,n,t,f,u,n,w,e
135,s,f,y,f,n,f,w,b,e,t,r,s,k,g,w,p,o,t,e,u,n,w,e
136,s,f,r,f,l,f,w,b,e,t,e,s,k,n,g,p,n,o,f,k,n,w,e
137,f,f,e,t,l,a,w,b,o,t,r,y,k,e,p,p,o,t,e,u,a,w,e
138,s,s,e,f,l,f,w,b,e,e,c,f,f,g,g,p,n,t,f,u,y,w,e
139,s,f,c,f,a,f,c,b,u,t,r,y,s,g,g,p,o,o,f,u,y,p,e
140,c,y,w,t,p,f,c,n,b,e,b,k,y,y,y,p,y,o,l,r,c,m,p
141,s,y,c,t,l,f,c,b,u,t,c,s,f,e,w,p,n,o,f,u,y,w,e
142,s,y,c,f,a,f,w,b,w,t,c,s,f,g,g,p,o,n,f,u,y,w,e
143,x,y,g,f,n,a,w,b,k,t,r,y,f,g,g,p,w,o,f,u,a,l,e
144,s,y,c,f,l,a,w,b,o,t,c,s,f,g,e,p,n,t,f,u,y,g,e
145,s,y,c,f,l,a,w,b,h,t,r,s,k,g,c,p,w,t,f,u,y,p,e
146,s,y,c,f,a,f,w,b,e,t,c,f,f,g,p,p,o,o,p,w,n,w,e
147,k,g,g,t,s,a,c,n,b,e,b,s,f,b,y,p,y,n,l,r,c,g,p
148,k,y,c,f,l,a,w,b,p,t,e,f,k,g,o,p,o,t,f,u,y,p,e
149,f,y,p,t,f,f,c,n,b,e,?,k,y,w,c,p,y,t,l,r,c,m,p
