,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
0,f,g,g,t,m,f,c,n,b,e,b,k,y,w,y,p,o,n,l,r,c,u,p
1,x,g,b,t,p,a,c,n,k,e,e,k,s,y,y,p,y,t,e,y,v,m,p
2,c,g,e,t,y,a,w,n,b,e,?,k,k,b,b,p,y,o,l,r,s,m,p
3,s,f,c,f,a,f,w,n,w,t,r,f,f,e,g,p,n,o,f,n,y,w,e
4,b,s,b,t,f,a,c,n,b,e,?,y,s,y,y,p,y,n,l,r,v,d,p
5,b,g,g,t,y,f,c,n,g,e,b,k,y,b,w,p,y,n,l,r,c,u,p
6,c,s,p,t,f,a,c,b,b,e,e,y,k,y,b,p,w,t,l,w,s,p,p
7,s,g,r,f,l,f,w,b,e,t,c,y,f,g,g,p,o,o,f,o,a,g,e
8,k,g,p,t,p,f,c,n,b,e,b,y,y,w,c,p,n,t,l,w,v,g,p
9,x,s,r,f,a,a,w,b,y,t,c,f,k,g,g,p,y,t,f,n,y,p,e
10,k,g,y,t,c,a,c,n,b,e,b,y,y,b,c,p,y,n,l,r,c,d,p
11,k,g,n,f,s,f,c,n,b,t,?,k,s,b,c,p,y,o,l,r,a,m,p
12,s,f,n,f,a,f,w,b,o,e,r,f,f,e,e,p,n,o,f,o,s,d,e
13,c,y,b,t,f,f,c,n,b,e,e,k,s,y,c,p,n,n,l,h,s,d,p
14,f,s,e,f,l,a,w,b,g,t,r,s,k,g,e,p,w,t,f,w,y,w,e
15,c,g,b,t,p,f,c,n,b,e,b,k,k,b,b,p,y,n,l,r,v,g,p
16,c,g,p,t,y,f,c,n,b,e,e,s,k,c,n,p,y,o,l,r,s,d,p
17,x,f,e,t,n,f,w,b,u,t,e,f,k,g,g,p,n,t,f,b,s,w,e
18,f,f,r,f,a,f,w,b,e,e,r,y,f,e,g,p,o,t,f,u,y,w,e
19,b,s,w,t,f,a,c,n,b,e,e,k,y,b,o,p,o,n,l,r,v,m,p
20,s,y,n,f,n,a,w,b,h,t,r,f,s,e,w,p,n,t,f,u,y,p,e
21,k,s,y,t,a,a,w,b,h,t,c,y,f,g,e,p,n,t,f,y,n,w,e
22,s,g,u,f,a,f,w,n,o,e,r,s,f,g,e,p,n,o,f,u,n,w,e
23,s,y,c,f,a,a,w,b,u,e,c,y,f,g,g,p,o,n,f,u,n,p,e
24,k,g,u,t,s,f,c,n,b,e,b,f,k,c,b,p,y,t,l,r,s,m,p
25,s,y,g,t,l,f,c,n,h,t,r,k,k,g,g,p,w,t,f,u,a,d,e
26,f,y,n,t,p,a,c,n,b,e,?,k,y,y,b,p,y,t,l,r,c,p,p
27,b,f,p,t,f,a,c,n,b,e,b,k,s,b,n,p,y,n,l,b,s,d,p
28,s,f,e,f,a,a,w,b,w,t,c,f,s,g,g,p,n,t,f,b,n,u,e
29,s,s,n,f,l,a,w,b,e,t,r,f,s,g,g,p,o,n,p,o,y,w,e
30,b,f,w,f,a,f,w,b,u,e,c,f,k,g,g,p,n,t,f,u,y,w,e
31,s,f,r,t,n,f,c,b,k,t,e,y,s,g,o,p,n,n,p,o,s,w,e
32,c,s,e,t,c,f,c,b,b,e,e,k,f,b,c,p,y,n,l,r,c,m,p
33,s,g,c,f,a,f,w,b,n,e,c,f,f,e,g,p,o,n,f,y,n,p,e
34,s,s,c,t,a,f,w,b,h,t,c,y,f,o,g,p,o,t,f,w,n,w,e
35,b,s,n,f,a,f,w,b,p,t,r,f,k,e,g,p,y,t,f,h,n,w,e
36,s,y,c,f,l,f,c,b,w,t,r,y,k,o,g,p,o,t,f,y,a,w,e
37,c,f,e,t,a,f,w,b,o,t,r,y,s,e,g,p,o,t,p,y,n,w,e
38,b,s,b,t,p,f,c,n,b,e,b,k,y,b,c,p,y,n,l,r,c,l,p
39,b,g,b,t,p,f,w,n,b,e,b,f,y,c,c,p,y,o,l,o,s,g,p
40,s,s,e,f,a,f,c,b,e,t,r,y,s,g,g,p,o,t,e,k,a,g,e
41,c,f,p,t,y,a,c,n,b,e,?,k,s,c,y,p,y,n,l,r,v,m,p
42,b,g,y,t,s,a,c,b,b,e,b,k,y,b,y,p,o,o,l,r,s,l,p
43,f,y,b,f,p,f,w,n,b,e,b,k,s,y,b,p,y,o,l,r,v,m,p
44,k,y,e,f,l,f,w,b,o,t,c,s,s,g,w,p,o,o,f,b,y,d,e
45,c,s,e,t,a,f,w,b,p,e,c,f,k,n,n,p,o,t,f,w,y,p,e
46,s,y,c,f,a,f,c,b,e,t,c,s,s,g,g,p,n,t,e,u,n,w,e
47,f,f,n,f,a,a,c,b,u,t,c,f,f,n,g,p,n,t,f,u,y,w,e
48,s,y,c,f,a,f,c,b,g,t,c,f,k,e,g,p,o,t,f,u,n,l,e
49,k,g,y,t,p,a,w,n,r,e,?,y,y,y,y,p,y,o,l,b,c,d,p
50,x,s,c,f,l,f,c,b,g,t,e,y,k,g,e,p,o,o,f,o,n,w,e
51,s,y,c,f,l,a,c,b,e,t,r,s,f,g,g,p,o,t,f,y,a,w,e
52,b,s,p,t,p,a,c,n,b,e,?,f,y,c,y,p,y,o,l,r,c,g,p
53,b,s,r,t,y,a,c,n,b,e,b,k,s,b,c,p,y,n,l,r,c,l,p
54,b,s,p,t,s,a,c,n,b,e,b,y,y,y,c,p,w,n,l,r,y,g,p
55,s,s,n,t,a,a,w,b,k,t,b,y,s,o,g,p,w,t,f,u,a,w,e
56,s,y,e,t,a,f,w,b,e,t,c,f,s,g,e,p,o,t,e,u,y,p,e
57,c,s,b,f,f,a,c,n,b,t,b,k,y,n,y,p,y,n,l,r,c,m,p
58,x,f,c,f,l,f,w,b,k,t,c,k,k,o,g,p,o,t,f,u,n,w,e
59,x,g,b,t,f,a,c,n,b,e,b,k,y,b,b,p,y,o,l,h,a,d,p
60,c,g,b,f,p,a,w,n,b,e,b,y,y,b,c,p,w,n,l,r,c,u,p
61,s,s,y,t,l,f,w,b,o,t,r,f,k,o,p,p,o,o,f,h,n,w,e
62,c,g,e,f,l,a,w,b,e,e,c,f,f,g,g,p,n,t,f,o,n,l,e
63,k,y,u,f,a,a,w,b,w,t,r,s,f,o,g,p,o,t,f,u,y,w,e
64,b,s,p,f,p,f,c,n,r,e,?,s,s,y,y,p,n,o,l,r,c,u,p
65,s,f,n,f,a,f,w,b,w,t,r,f,f,g,g,p,n,t,e,b,n,w,e
66,k,g,b,t,p,a,c,b,b,t,b,y,y,y,b,p,n,n,l,r,a,d,p
67,b,g,y,f,p,f,c,n,b,e,b,k,k,b,c,p,w,o,p,r,v,m,p
68,s,s,g,f,l,a,w,b,o,t,r,s,k,g,g,p,y,o,p,b,n,w,e
69,x,g,n,f,y,a,w,n,b,t,b,k,y,b,w,p,y,n,l,r,c,d,p
70,b,g,y,f,p,a,c,n,b,t,b,k,y,b,b,p,y,n,f,r,n,m,p
71,x,s,c,t,n,f,w,b,p,t,r,y,k,g,g,p,o,o,f,u,y,g,e
72,s,y,r,f,l,a,w,b,e,e,?,y,y,e,g,p,n,t,f,o,n,w,e
73,b,f,e,t,a,a,w,b,e,t,c,f,f,g,e,p,n,t,f,u,n,w,e
74,s,y,c,t,a,f,w,b,u,e,c,s,k,o,e,p,n,o,f,y,n,w,e
75,x,s,g,t,a,f,c,b,u,t,e,f,k,g,g,p,n,t,f,n,y,w,e
76,c,s,g,t,p,a,c,n,b,e,b,k,y,c,p,p,y,n,l,w,c,g,p
77,c,g,y,t,y,f,c,n,b,e,b,k,s,b,o,p,y,n,l,k,s,d,p
78,s,y,n,t,s,f,w,n,b,e,b,k,y,b,b,p,y,o,l,r,s,m,p
79,k,g,p,t,c,a,w,n,b,e,e,k,y,y,y,p,y,n,l,y,v,d,p
80,b,g,b,t,s,f,c,n,b,e,b,f,y,y,b,p,y,n,l,r,s,m,p
81,s,s,u,f,a,a,c,b,p,e,r,f,f,g,g,p,w,o,f,k,n,w,e
82,c,g,b,t,s,a,c,b,b,t,b,k,k,c,y,p,y,o,l,n,v,g,p
83,x,f,c,f,a,a,w,b,k,t,c,y,s,g,e,p,n,t,e,k,y,w,e
