,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
0,x,y,u,f,l,f,w,b,n,e,?,s,f,e,w,p,w,o,e,n,a,g,e
1,f,y,n,f,l,a,c,b,w,e,r,k,y,o,o,p,n,o,p,n,s,g,e
2,x,s,b,f,l,a,c,b,u,e,?,s,y,o,o,p,n,o,p,n,c,w,e
3,c,s,g,f,p,f,c,n,g,t,b,k,k,p,w,p,w,o,l,n,v,g,p
4,b,s,b,f,f,a,w,n,y,e,b,k,y,c,c,p,w,n,n,w,c,d,p
5,b,y,w,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,v,u,p
6,c,g,n,f,a,a,c,b,p,t,b,y,k,o,o,p,n,o,p,n,y,p,e
7,c,g,w,f,f,f,w,b,y,e,b,k,y,c,c,p,w,o,n,w,c,l,p
8,b,s,g,f,a,f,w,b,u,e,?,s,f,w,g,p,w,o,f,n,y,g,e
9,b,y,w,t,n,f,c,b,y,e,c,k,y,g,p,p,w,o,p,o,s,g,e
10,b,y,w,f,a,f,w,b,h,e,?,s,f,w,n,p,w,o,f,n,v,l,e
11,k,y,e,t,c,f,w,n,w,t,?,f,y,p,w,p,w,o,p,n,s,d,p
12,x,y,y,f,a,a,w,b,n,e,r,y,s,o,o,p,o,o,p,k,y,g,e
13,c,y,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,g,p
14,x,f,n,t,l,f,c,b,h,t,b,s,f,w,g,p,w,o,e,n,v,l,e
15,c,y,y,f,n,f,w,b,u,t,b,s,y,g,w,p,w,o,p,k,y,d,e
16,f,s,g,f,s,f,c,n,b,e,b,k,y,e,w,p,w,n,e,w,v,g,p
17,k,y,c,t,p,f,w,n,k,e,c,f,f,w,p,p,w,o,p,k,c,l,p
18,x,s,w,f,n,f,w,b,p,e,?,s,s,e,e,p,w,o,e,n,v,l,e
19,c,f,g,f,c,f,c,n,k,e,b,y,y,p,w,p,w,o,e,n,v,m,p
20,f,s,g,f,c,f,c,n,n,e,b,k,y,y,y,p,y,o,e,n,v,u,p
21,x,f,e,f,n,a,w,b,o,t,b,y,k,o,o,p,o,o,p,o,v,l,e
22,x,y,y,f,l,f,c,n,p,e,r,s,f,w,n,p,w,o,f,u,v,p,e
23,x,g,b,f,y,f,c,n,b,e,b,k,k,p,b,p,w,n,e,w,v,g,p
24,x,y,n,t,n,f,w,b,b,e,r,f,f,e,e,p,w,t,e,w,s,g,e
25,x,f,e,t,c,f,c,n,n,t,?,k,y,y,y,p,y,o,e,k,c,d,p
26,k,f,e,f,c,f,c,n,h,t,?,k,k,b,p,p,w,o,l,k,y,p,p
27,c,s,w,f,l,f,c,b,n,e,c,s,f,w,e,p,w,o,e,k,s,m,e
28,s,f,n,f,a,f,c,b,g,t,e,s,y,p,g,p,w,o,p,n,y,u,e
29,s,f,g,f,l,f,c,b,g,e,e,k,k,p,b,p,w,o,l,k,y,u,e
30,x,y,r,f,l,f,w,b,h,e,?,s,f,w,g,p,w,o,f,n,v,l,e
31,x,s,r,f,n,f,w,n,h,e,?,s,f,w,n,p,w,o,f,h,v,l,e
32,f,y,e,t,s,f,w,n,b,t,?,k,y,p,n,p,w,n,e,w,c,d,p
33,f,y,n,f,c,f,c,n,g,t,?,k,k,b,n,p,w,o,l,n,v,d,p
34,f,y,c,f,l,f,c,b,u,t,b,s,f,w,g,p,w,o,f,n,v,l,e
35,x,y,n,f,a,f,w,b,p,e,r,s,f,w,g,p,w,o,f,k,y,g,e
36,b,f,p,t,p,f,w,n,w,t,?,f,f,w,y,p,w,o,p,n,c,l,p
37,f,s,w,t,l,f,c,b,n,e,c,f,s,w,n,p,w,o,e,n,s,m,e
38,c,y,c,f,s,f,c,n,b,e,c,y,k,p,w,p,w,n,e,w,c,l,p
39,f,y,n,f,c,f,c,n,p,e,b,k,k,p,g,p,w,o,l,k,v,g,p
40,f,y,c,f,c,f,w,n,o,e,c,f,f,w,y,p,w,o,p,n,c,l,p
41,b,s,w,t,l,f,w,b,k,e,c,f,f,w,n,p,w,o,e,n,a,g,e
42,b,f,r,t,l,f,w,n,p,e,?,f,f,e,w,p,w,o,e,u,a,g,e
43,c,f,e,t,l,f,c,b,y,t,b,s,y,g,p,p,w,o,p,n,s,p,e
44,c,g,p,f,m,f,c,n,b,e,b,k,y,y,y,p,y,o,e,w,v,m,p
45,c,g,g,f,p,f,c,n,h,e,b,k,k,b,p,p,w,o,l,n,v,m,p
46,x,y,y,f,n,a,w,b,y,e,r,y,y,o,o,p,n,o,p,n,n,g,e
47,f,f,n,f,y,f,c,n,b,t,?,k,k,y,y,p,y,n,e,w,v,p,p
48,b,s,w,t,a,f,w,b,k,e,c,f,s,e,e,p,w,o,e,n,a,g,e
49,x,y,n,f,a,f,w,n,p,e,r,y,f,e,e,p,w,o,e,u,a,g,e
50,k,y,e,f,p,f,w,n,p,e,c,k,k,b,b,p,w,o,l,n,v,l,p
51,x,y,c,f,a,f,w,b,w,t,b,s,f,w,n,p,w,o,f,k,v,l,e
52,f,f,n,f,n,f,c,n,u,t,e,s,f,w,n,p,w,o,f,h,y,u,e
53,x,f,e,t,m,f,c,n,b,t,?,y,y,y,y,p,y,n,e,w,c,d,p
54,b,s,g,t,l,a,c,b,p,e,?,s,k,o,o,p,n,o,p,n,v,l,e
55,b,s,y,t,l,f,c,b,k,e,c,s,y,g,p,p,w,o,p,k,n,m,e
56,s,f,g,t,a,f,c,b,k,t,e,y,y,n,n,p,w,o,p,n,y,u,e
57,k,s,p,f,s,f,c,n,y,t,?,k,y,c,c,p,w,o,n,w,c,d,p
58,x,y,w,f,l,f,c,b,h,e,c,s,f,w,w,p,w,o,f,k,y,g,e
59,f,f,c,t,n,a,c,b,y,t,b,s,y,o,o,p,o,o,p,y,y,p,e
60,x,y,n,t,l,f,w,b,n,e,r,k,y,g,w,p,w,o,p,k,n,g,e
61,s,f,n,t,n,f,c,b,o,t,e,y,y,p,g,p,w,o,p,y,y,u,e
62,b,s,w,f,l,a,c,b,n,e,c,k,y,o,o,p,o,o,p,k,n,m,e
63,x,y,y,f,a,a,c,b,o,e,r,y,y,o,o,p,o,o,p,n,y,g,e
64,k,y,w,t,n,f,w,b,n,e,c,s,f,e,w,p,w,o,e,b,a,g,e
65,c,y,p,f,p,f,c,n,p,e,b,k,k,p,b,p,w,o,l,k,v,m,p
66,b,y,w,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,v,m,p
67,k,y,n,f,c,f,c,n,k,t,?,k,k,n,p,p,w,o,p,n,c,d,p
68,b,s,p,f,s,f,c,n,b,t,?,k,k,p,b,p,w,n,e,w,c,d,p
69,c,f,n,f,l,f,c,n,w,t,b,s,f,w,g,p,w,o,f,u,y,p,e
70,x,f,n,f,c,f,c,n,w,t,?,y,k,w,y,p,w,o,e,k,c,d,p
71,x,y,y,f,c,f,w,n,u,e,r,s,f,w,p,p,w,o,f,n,v,g,p
72,x,s,w,t,l,f,w,b,k,e,c,f,s,e,w,p,w,o,e,n,a,g,e
73,b,y,w,f,y,f,c,n,b,e,b,k,k,p,n,p,w,o,e,w,v,g,p
74,x,g,p,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,m,p
75,k,s,g,f,a,a,c,n,w,e,?,k,y,c,c,p,w,o,n,u,c,w,e
76,b,f,e,f,c,a,c,n,w,t,?,k,y,c,c,p,w,o,n,n,c,d,p
77,c,g,w,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,m,p
78,f,s,e,f,f,f,c,b,h,e,c,k,k,b,n,p,w,o,l,h,y,d,p
79,b,y,w,f,f,f,c,b,u,e,b,s,f,w,y,p,w,o,f,h,y,g,p
80,k,y,e,f,a,f,w,b,k,t,b,s,y,p,p,p,w,o,p,n,y,d,e
81,f,y,n,t,n,f,w,b,n,e,r,f,f,e,e,p,w,o,e,b,a,g,e
82,x,s,w,f,l,f,w,n,n,e,c,k,y,p,w,p,w,o,p,u,n,g,e
83,x,y,w,t,l,f,c,b,h,e,c,f,s,e,w,p,w,o,e,n,s,m,e
84,k,y,e,f,f,f,c,b,h,e,c,k,k,p,n,p,w,o,l,h,v,m,p
85,k,y,n,f,s,f,c,n,b,e,c,k,y,p,b,p,w,n,e,w,c,l,p
86,b,g,y,f,c,f,c,n,u,e,b,f,y,w,w,p,w,o,p,n,s,u,p
87,f,y,w,f,f,f,c,b,h,t,e,k,k,n,b,p,w,o,l,h,y,g,p
88,f,f,b,f,c,f,w,n,p,e,b,k,k,p,n,p,w,o,l,n,v,g,p
89,x,y,y,t,l,f,w,n,p,e,r,f,s,e,e,p,w,o,e,u,a,g,e
90,x,y,n,f,l,a,c,b,n,t,b,s,y,o,o,p,o,o,p,n,s,m,e
91,c,y,c,t,p,f,c,b,h,e,c,f,f,w,p,p,w,o,p,k,c,d,p
92,x,y,y,t,l,a,w,n,p,e,r,s,k,o,o,p,o,o,p,u,y,g,e
93,c,g,g,t,c,f,c,n,g,e,b,f,f,n,p,p,w,o,p,n,s,u,p
94,x,s,y,t,l,f,w,b,w,e,c,f,s,w,e,p,w,o,e,n,a,g,e
95,f,f,g,f,l,f,w,n,p,t,e,s,f,w,p,p,w,o,f,u,y,g,e
96,x,y,n,t,l,f,c,n,p,e,r,f,f,e,e,p,w,o,e,u,v,p,e
97,x,y,y,t,l,f,w,b,w,e,r,s,s,w,n,p,w,o,e,n,a,g,e
98,x,y,y,t,a,f,w,b,h,e,r,f,s,e,w,p,w,o,e,k,a,g,e
99,f,y,c,f,l,f,w,b,h,t,b,s,f,w,n,p,w,o,f,n,v,l,e
100,x,s,y,t,n,f,w,b,n,e,c,f,s,e,e,p,w,o,e,k,a,g,e
101,c,s,w,t,a,f,w,n,w,e,c,f,f,w,w,p,w,o,e,u,a,g,e
102,f,s,w,t,a,f,c,n,p,e,c,s,f,w,n,p,w,o,e,u,s,m,e
103,k,s,w,t,l,f,c,b,w,e,c,y,f,e,e,p,w,o,e,n,s,m,e
104,f,f,n,f,a,a,w,b,o,t,b,y,s,o,o,p,o,o,p,n,v,l,e
105,b,g,b,t,p,f,c,n,o,e,b,f,k,w,y,p,w,o,p,n,v,g,p
106,f,s,e,f,m,f,c,n,b,e,c,k,y,p,w,p,w,n,e,w,c,d,p
107,x,f,w,t,a,f,w,b,p,e,?,y,f,w,n,p,w,o,e,k,a,g,e
108,b,s,b,f,c,f,c,n,g,e,b,k,k,n,n,p,w,o,l,k,y,p,p
109,f,y,n,f,a,f,w,b,w,t,b,s,f,w,e,p,w,o,f,n,v,d,e
110,f,f,n,f,l,f,w,b,g,t,b,k,k,p,n,p,w,o,p,n,v,l,e
111,x,g,b,f,s,f,c,n,b,e,b,y,y,p,p,p,w,o,e,w,c,d,p
112,b,y,p,f,f,f,w,b,g,e,b,k,k,n,n,p,w,o,l,h,v,g,p
113,b,f,p,f,c,f,c,n,u,e,b,f,f,p,p,p,w,o,p,n,s,d,p
114,k,s,n,f,a,a,c,b,n,t,b,k,y,o,o,p,n,o,p,n,y,p,e
115,k,s,e,t,c,f,c,n,o,e,c,f,f,w,w,p,w,o,p,n,y,d,p
116,x,s,w,t,l,f,w,b,k,e,c,f,f,w,g,p,w,o,e,k,a,g,e
117,c,g,g,f,c,f,c,n,u,e,b,s,f,w,y,p,w,o,f,n,v,g,p
118,f,y,c,f,c,f,c,n,y,e,c,k,y,c,c,p,w,o,n,n,c,d,p
119,c,s,y,t,l,a,c,n,p,e,c,k,s,o,o,p,o,o,p,u,n,m,e
120,k,y,y,t,c,f,c,n,n,e,c,f,f,w,e,p,w,o,p,k,y,d,p
121,k,g,b,f,c,f,c,n,h,e,b,k,k,n,b,p,w,o,l,n,v,g,p
122,c,f,b,f,f,f,c,n,b,e,b,y,s,y,y,p,y,o,e,w,v,g,p
123,c,f,w,f,y,f,c,n,b,e,b,k,s,y,y,p,y,o,e,w,v,m,p
124,f,s,r,t,n,a,w,b,o,e,?,k,y,o,o,p,n,o,p,b,n,g,e
125,f,y,y,t,l,f,c,b,y,e,r,f,f,e,w,p,w,o,e,n,s,p,e
126,b,g,p,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,u,p
127,b,g,y,f,c,f,c,n,g,e,b,k,k,n,b,p,w,o,l,n,v,m,p
128,f,y,e,f,c,f,c,n,g,t,?,k,k,n,b,p,w,o,l,k,v,p,p
129,b,y,e,f,f,f,w,b,g,e,b,k,k,n,p,p,w,o,l,h,v,g,p
130,f,y,e,t,p,f,c,n,u,e,c,k,f,w,w,p,w,o,p,n,c,d,p
131,x,s,r,f,n,f,c,b,h,e,?,s,f,w,e,p,w,o,f,n,v,l,e
132,f,s,b,f,a,f,w,b,g,e,?,y,y,p,p,p,w,o,p,n,y,d,e
133,k,s,e,f,c,f,c,n,u,t,?,s,f,w,w,p,w,o,f,n,y,p,p
134,k,s,w,t,l,f,c,b,h,e,c,s,f,e,w,p,w,o,e,n,s,m,e
135,x,y,n,f,n,f,c,b,o,e,r,k,y,g,g,p,w,o,p,y,y,p,e
136,b,g,w,f,p,f,c,n,g,e,b,k,k,b,b,p,w,o,l,n,v,m,p
137,f,y,r,f,l,f,w,b,h,e,?,s,f,w,e,p,w,o,f,n,v,l,e
138,b,f,b,t,a,a,w,b,y,t,?,s,y,o,o,p,n,o,p,n,n,g,e
139,x,f,e,f,c,f,c,n,k,e,?,k,k,p,b,p,w,o,e,n,c,d,p
140,k,f,n,f,f,f,c,b,p,t,?,k,k,n,n,p,w,o,l,h,y,p,p
141,x,s,w,f,f,f,c,b,h,t,e,k,k,n,p,p,w,o,l,h,y,g,p
142,x,y,w,t,f,f,c,n,b,t,?,s,y,y,y,p,y,n,e,w,s,d,p
143,f,y,n,t,n,f,c,b,w,e,r,k,s,n,n,p,w,o,p,n,n,g,e
144,x,s,e,f,l,a,c,n,n,t,b,s,y,o,o,p,n,o,p,u,v,l,e
145,b,s,u,f,a,f,c,b,w,e,?,s,f,w,g,p,w,o,f,k,v,l,e
146,b,s,p,f,f,f,c,n,b,e,b,k,y,y,y,p,y,t,e,w,v,m,p
147,f,y,c,f,s,f,c,n,b,e,c,k,k,p,n,p,w,n,e,w,c,d,p
148,b,s,y,f,l,f,c,b,k,e,c,s,f,e,e,p,w,o,e,n,a,g,e
149,x,y,n,f,l,a,c,b,n,e,r,s,y,o,o,p,n,o,p,n,y,g,e
150,b,f,b,f,c,f,w,n,w,e,b,s,f,w,y,p,w,o,f,k,v,g,p
151,f,y,y,f,p,f,c,n,u,e,r,s,f,w,p,p,w,o,f,n,y,p,p
152,b,s,c,f,a,f,c,b,w,e,c,f,y,p,g,p,w,o,p,n,n,m,e
153,b,s,w,t,l,f,c,b,n,e,c,f,f,e,e,p,w,o,e,n,a,g,e
154,b,s,g,f,l,f,w,n,w,e,?,s,f,w,g,p,w,o,f,n,y,g,e
155,k,f,p,f,m,f,c,n,b,t,?,y,y,y,y,p,y,o,e,w,c,d,p
156,k,s,w,t,l,f,c,n,w,e,c,f,s,y,y,p,y,o,e,u,a,g,e
157,c,y,n,f,n,a,w,b,o,e,c,k,y,o,o,p,o,o,p,n,s,g,e
158,f,y,c,t,f,f,c,b,g,e,c,f,f,w,y,p,w,o,p,h,s,d,p
159,f,y,n,t,n,f,w,n,u,e,r,y,k,p,g,p,w,o,p,h,y,g,e
160,k,y,c,f,s,f,c,n,b,e,c,k,y,p,b,p,w,n,e,w,c,l,p
161,f,s,n,t,c,f,w,n,h,e,e,f,s,w,e,p,w,o,p,k,v,g,p
162,k,y,w,f,n,f,c,b,h,e,?,s,f,w,g,p,w,o,f,k,v,l,e
163,f,f,y,f,p,f,c,n,n,t,?,k,y,w,p,p,w,o,e,k,c,d,p
164,x,y,y,f,l,f,c,b,k,e,r,s,s,e,e,p,w,o,e,k,a,g,e
165,b,g,p,f,f,f,w,b,p,e,b,k,k,n,n,p,w,o,l,h,v,g,p
166,f,y,n,f,a,f,c,b,h,e,r,s,f,w,n,p,w,o,f,n,v,p,e
167,b,y,e,t,l,f,w,b,h,e,c,f,f,e,e,p,w,o,e,n,a,g,e
168,f,s,w,t,a,f,c,b,n,e,c,s,f,e,e,p,w,o,e,n,a,g,e
169,b,g,g,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,v,g,p
170,x,s,n,f,p,f,w,n,g,e,e,k,k,n,p,p,w,o,l,n,y,g,p
171,x,s,w,t,a,f,c,n,n,e,c,f,s,w,g,p,w,o,e,u,s,m,e
172,b,s,y,t,a,f,w,b,n,e,c,f,s,y,y,p,y,o,e,k,a,g,e
173,s,f,g,f,l,f,c,b,k,t,e,y,y,g,g,p,w,o,p,k,y,u,e
174,c,y,n,f,c,f,c,n,u,e,c,s,f,p,w,p,w,o,p,k,v,d,p
175,b,g,p,f,f,f,c,n,b,e,b,y,k,p,b,p,w,o,e,w,v,g,p
176,b,g,e,f,f,f,c,b,w,e,b,s,f,w,e,p,w,o,f,h,v,u,p
177,f,y,n,f,l,a,w,b,n,e,r,y,y,o,o,p,o,o,p,k,s,g,e
178,x,f,b,f,c,f,c,n,p,e,b,k,k,b,n,p,w,o,l,n,v,g,p
179,b,s,y,f,a,f,w,n,p,e,c,s,f,w,g,p,w,o,f,u,v,l,e
180,f,y,e,f,f,f,c,n,b,e,c,k,y,y,y,p,y,o,e,w,s,d,p
181,b,y,n,f,f,f,c,n,b,t,?,k,y,w,y,p,w,n,e,w,c,d,p
182,b,g,b,f,m,f,c,n,b,e,b,k,k,p,n,p,w,o,e,w,a,g,p
183,k,g,p,f,p,f,w,n,g,e,b,k,k,b,n,p,w,o,l,k,y,g,p
184,x,y,e,f,f,f,c,b,g,t,?,k,k,n,n,p,w,o,l,h,y,p,p
185,k,y,e,f,p,f,c,n,n,t,?,k,k,p,b,p,w,o,e,k,c,d,p
186,f,y,c,f,a,f,w,b,w,t,b,s,f,w,n,p,w,o,f,n,v,l,e
187,b,g,g,f,c,f,w,n,u,e,b,s,f,w,n,p,w,o,f,n,y,g,p
188,b,g,b,t,p,f,c,n,k,e,b,f,f,w,w,p,w,o,p,n,c,d,p
189,x,y,e,t,a,f,c,b,w,t,b,s,s,p,p,p,w,o,e,n,v,p,e
190,x,f,c,t,l,a,c,b,o,t,b,s,k,o,o,p,o,o,p,n,v,l,e
191,s,f,g,f,a,f,c,n,n,t,e,y,y,g,w,p,w,o,p,u,y,u,e
192,f,s,w,t,a,f,c,b,n,e,c,f,y,e,e,p,w,o,e,n,a,g,e
193,x,y,n,t,a,f,c,b,n,e,r,f,s,e,e,p,w,o,e,n,a,g,e
194,c,g,b,t,s,f,c,n,g,e,b,s,f,n,n,p,w,n,p,w,n,m,p
195,f,y,n,t,a,f,w,n,p,e,r,f,k,w,e,p,w,o,e,u,a,g,e
196,f,y,y,t,l,a,c,b,n,e,r,y,s,o,o,p,n,o,p,k,v,p,e
197,k,s,e,f,p,f,w,n,u,t,?,f,f,g,g,p,w,o,p,k,c,l,p
198,f,g,e,f,l,f,c,b,k,t,b,k,k,g,p,p,w,o,p,n,y,p,e
199,f,g,b,f,p,f,w,n,g,e,b,k,k,b,b,p,w,o,l,k,v,g,p
200,b,f,n,f,p,f,c,n,p,t,?,k,k,p,p,p,w,o,l,k,y,p,p
201,f,s,y,t,l,f,w,n,k,e,c,f,y,e,e,p,w,o,e,n,a,g,e
202,f,s,w,t,a,f,w,b,u,e,c,y,k,g,p,p,w,o,p,k,n,g,e
203,k,y,y,f,c,f,w,n,n,e,c,f,k,w,w,p,w,o,p,n,c,l,p
204,x,y,n,f,a,f,w,b,o,e,r,k,y,p,g,p,w,o,p,n,y,g,e
205,s,f,g,f,a,a,c,b,n,t,e,k,y,o,o,p,n,o,p,k,y,u,e
206,c,s,w,t,a,f,w,b,w,e,c,s,y,g,p,p,w,o,p,k,y,d,e
207,c,s,g,f,p,f,w,n,n,e,b,k,y,p,p,p,w,o,e,n,c,d,p
208,k,s,u,t,l,f,w,b,k,e,?,f,s,w,n,p,w,o,e,n,a,g,e
209,b,s,w,t,l,f,c,b,h,e,c,s,s,e,w,p,w,o,e,k,s,m,e
210,k,s,w,f,p,f,c,n,p,e,b,k,k,b,b,p,w,o,l,k,y,g,p
211,k,y,y,t,l,f,c,b,p,e,c,f,f,p,g,p,w,o,e,n,v,m,e
212,f,y,n,t,l,f,c,b,w,e,r,s,f,y,y,p,y,o,e,n,a,g,e
213,x,f,w,t,a,a,w,b,u,t,?,s,y,o,o,p,o,o,p,n,v,l,e
214,b,s,w,t,a,f,c,b,w,e,?,f,f,e,e,p,w,o,e,n,s,p,e
215,k,s,n,f,a,f,w,b,g,t,b,y,s,g,w,p,w,o,p,k,y,d,e
216,f,y,n,t,n,a,c,b,y,e,r,s,y,o,o,p,o,o,p,o,s,p,e
217,b,s,w,t,l,f,c,n,n,e,c,k,y,g,p,p,w,o,p,u,n,g,e
218,b,y,e,f,p,f,c,n,k,t,?,k,k,p,p,p,w,o,e,n,c,d,p
219,b,y,b,f,c,f,c,n,u,t,b,f,f,n,n,p,w,o,p,n,s,u,p
220,s,f,g,f,a,a,c,b,w,t,e,s,y,o,o,p,o,o,p,n,y,u,e
221,f,y,y,f,a,f,c,b,u,e,r,s,f,w,w,p,w,o,f,n,y,p,e
222,f,s,n,t,c,f,c,n,k,t,?,y,f,n,n,p,w,o,p,n,c,d,p
223,b,s,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,m,p
224,b,f,e,f,c,f,c,b,g,t,?,f,f,n,p,p,w,o,p,n,c,d,p
225,c,s,w,f,m,f,c,n,b,e,b,k,y,y,y,p,y,o,e,w,v,m,p
226,f,f,n,t,l,f,w,b,n,t,b,f,f,e,w,p,w,o,e,n,a,g,e
227,s,f,g,t,a,f,c,b,o,t,e,y,y,g,p,p,w,o,p,n,y,u,e
228,f,f,c,f,l,f,c,b,u,t,b,s,f,w,e,p,w,o,f,n,v,l,e
229,x,s,e,f,l,a,c,b,o,t,b,y,y,o,o,p,o,o,p,n,y,p,e
230,k,f,p,f,y,f,c,b,b,t,?,k,y,p,b,p,w,o,e,w,c,d,p
231,s,f,g,f,a,f,c,b,w,t,e,s,f,w,n,p,w,o,f,n,y,u,e
232,f,s,u,f,l,f,w,n,w,e,?,s,f,w,n,p,w,o,f,u,v,l,e
