,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
0,f,s,w,f,f,f,c,b,b,t,?,k,k,w,y,p,w,o,e,w,c,d,p
1,b,s,w,f,a,a,w,b,w,e,c,k,y,c,c,p,w,o,n,k,c,d,e
2,k,y,e,f,n,a,w,b,w,e,c,k,y,c,c,p,w,t,n,r,c,d,p
3,f,g,p,f,c,f,c,n,n,e,b,y,k,p,p,p,w,o,e,n,s,u,p
4,x,y,c,t,p,f,c,n,g,e,b,f,f,g,w,p,w,o,p,n,v,g,p
5,f,y,n,f,l,f,w,b,u,e,r,s,f,w,e,p,w,o,f,k,y,g,e
6,x,f,n,f,a,f,c,b,p,t,e,s,f,w,g,p,w,o,f,n,v,u,e
7,b,f,n,f,y,f,w,n,b,t,?,k,k,y,y,p,y,o,e,w,c,l,p
8,x,f,e,f,p,f,c,n,h,t,?,k,k,b,p,p,w,o,l,k,y,p,p
9,b,f,e,f,y,f,w,b,b,t,?,k,k,p,b,p,w,n,e,w,c,d,p
10,f,y,y,t,a,f,c,b,n,e,r,k,s,e,e,p,w,o,e,n,s,p,e
11,k,y,y,f,l,f,c,n,n,e,c,k,k,p,p,p,w,o,e,u,c,d,p
12,k,y,c,f,y,f,c,n,b,e,c,y,k,p,n,p,w,o,e,w,a,g,p
13,f,y,n,f,y,f,w,b,b,e,r,y,k,e,e,p,w,n,e,w,v,g,p
14,k,s,p,f,y,f,c,n,b,e,b,k,k,w,p,p,w,n,e,w,v,u,p
15,b,s,b,f,c,f,w,n,u,e,b,s,f,w,y,p,w,o,f,k,v,l,p
16,f,s,y,f,p,f,c,n,g,e,c,f,k,n,n,p,w,o,p,k,v,d,p
17,b,g,g,f,y,a,c,n,y,t,b,k,y,c,c,p,w,n,n,w,c,d,p
18,x,s,w,t,n,f,c,b,o,e,?,y,y,g,g,p,w,o,p,b,y,d,e
19,b,s,u,t,n,f,c,b,h,e,?,f,s,e,e,p,w,o,e,n,c,w,e
20,k,g,c,f,c,f,c,n,u,e,b,s,f,w,w,p,w,o,f,n,y,g,p
21,k,y,w,t,a,a,w,n,n,t,b,k,y,o,o,p,o,o,p,u,y,d,e
22,b,f,b,f,c,f,w,n,h,t,b,k,k,b,p,p,w,o,l,n,v,l,p
23,x,y,e,f,y,f,w,n,b,t,?,k,k,p,b,p,w,o,e,w,v,g,p
24,x,s,c,t,a,f,c,b,k,e,c,y,s,g,g,p,w,o,p,n,n,m,e
25,k,s,w,f,p,a,w,b,g,e,c,y,k,o,o,p,o,o,p,k,n,g,e
26,k,y,p,t,c,f,c,n,k,t,b,s,k,n,p,p,w,o,p,k,v,m,p
27,x,y,w,f,a,f,c,b,p,e,?,s,f,w,e,p,w,o,f,k,v,l,e
28,x,s,p,t,n,f,w,b,k,e,?,f,f,e,e,p,w,o,e,k,a,g,e
29,c,y,n,f,f,f,c,n,e,e,c,k,y,p,p,p,w,o,e,w,v,g,p
30,f,f,n,t,c,f,w,n,k,t,?,k,k,p,w,p,w,o,e,k,v,l,p
31,x,s,g,f,a,f,c,b,u,t,e,s,f,w,e,p,w,o,f,n,v,u,e
32,x,y,e,f,f,f,c,b,b,t,?,s,k,p,b,p,w,o,e,w,s,d,p
33,b,y,y,f,f,a,c,n,w,t,?,k,y,c,c,p,w,n,n,w,c,l,p
34,k,y,y,f,n,f,c,n,b,e,c,k,k,p,b,p,w,o,e,w,c,d,p
35,f,s,p,t,m,f,c,n,w,e,b,f,s,p,p,p,w,n,p,w,v,u,p
36,b,y,b,t,a,f,c,b,p,e,?,y,f,e,w,p,w,o,e,n,a,g,e
37,f,y,n,f,l,f,c,b,u,e,r,s,f,w,e,p,w,o,f,k,v,p,e
38,x,f,n,f,y,f,c,n,b,t,?,y,f,p,p,p,w,n,e,w,c,w,p
39,b,f,n,f,l,f,c,n,p,e,b,s,f,y,y,p,y,o,e,u,c,l,e
40,f,g,p,f,f,f,w,b,w,e,b,k,y,c,c,p,w,o,n,w,c,l,p
41,b,y,g,f,a,a,c,n,w,e,?,k,y,c,c,p,w,o,n,n,c,w,e
42,x,y,n,f,l,f,c,n,p,e,r,s,f,w,p,p,w,o,f,u,v,g,e
43,f,y,n,t,a,f,c,n,p,e,r,f,f,e,w,p,w,o,e,u,v,p,e
44,x,s,n,f,l,f,c,n,p,t,b,s,f,w,g,p,w,o,f,u,y,d,e
45,x,y,y,f,c,f,c,n,p,t,?,k,k,p,b,p,w,o,l,k,y,p,p
46,x,s,c,f,l,f,c,b,w,e,c,k,f,p,b,p,w,o,p,k,v,m,e
