,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
0,b,y,e,f,y,f,c,n,b,e,c,k,y,p,p,p,w,o,e,w,c,d,p
1,b,g,g,f,c,f,c,n,u,e,b,s,f,w,y,p,w,o,f,k,v,m,p
2,f,s,w,t,a,f,c,n,n,e,c,f,s,w,w,p,w,o,e,u,v,m,e
3,b,y,e,f,c,f,w,n,h,e,c,k,k,p,b,p,w,o,l,n,v,l,p
4,f,y,c,f,n,a,c,b,o,t,b,s,s,o,o,p,n,o,p,y,v,l,e
5,c,s,y,f,l,a,c,n,n,e,c,y,k,o,o,p,o,o,p,u,n,m,e
6,x,y,y,f,l,a,c,b,o,t,b,k,y,o,o,p,o,o,p,n,v,p,e
7,k,y,e,f,a,f,c,n,p,t,b,s,f,w,n,p,w,o,f,u,v,l,e
8,k,s,b,f,a,a,w,n,p,e,?,s,k,o,o,p,o,o,p,u,v,l,e
9,x,y,c,f,a,f,w,b,p,t,b,s,f,w,p,p,w,o,f,n,v,l,e
10,k,y,n,f,m,f,c,n,b,e,c,k,y,p,n,p,w,o,e,w,v,d,p
11,f,s,w,t,a,f,w,b,p,e,?,s,f,e,w,p,w,o,e,n,a,g,e
12,x,y,c,f,c,f,w,n,k,e,c,f,f,w,e,p,w,o,p,n,c,d,p
13,x,y,y,t,l,f,c,b,u,e,r,y,y,n,p,p,w,o,p,n,y,p,e
14,s,f,g,t,l,a,c,b,k,e,e,s,y,o,o,p,o,o,p,k,y,u,e
15,x,s,b,f,c,f,c,n,u,e,b,f,f,n,b,p,w,o,p,k,c,d,p
16,b,f,n,f,c,f,c,n,k,t,?,f,f,w,y,p,w,o,p,k,c,d,p
17,f,y,c,t,p,f,c,n,g,e,c,f,f,w,y,p,w,o,p,k,s,d,p
18,x,s,c,f,a,f,w,b,u,t,b,s,f,w,n,p,w,o,f,n,y,d,e
19,x,s,c,f,a,f,c,n,p,e,c,s,f,w,n,p,w,o,f,u,y,g,e
20,f,g,b,f,s,f,c,n,y,e,b,k,y,c,c,p,w,n,n,w,c,d,p
21,b,y,y,f,c,f,c,n,g,t,?,k,k,b,n,p,w,o,l,n,v,d,p
22,f,y,n,t,a,f,c,b,k,e,r,s,s,e,w,p,w,o,e,n,a,g,e
23,k,s,b,f,c,f,c,n,p,e,b,k,k,p,p,p,w,o,l,k,v,u,p
24,k,f,e,f,f,f,w,b,w,t,?,k,y,c,c,p,w,o,n,h,c,d,p
25,c,s,n,f,l,a,w,b,w,t,b,s,k,o,o,p,n,o,p,n,y,d,e
26,c,f,b,f,c,f,c,n,g,e,b,k,k,b,b,p,w,o,l,k,v,g,p
27,f,s,y,f,l,f,w,b,w,e,?,s,f,w,n,p,w,o,f,n,v,l,e
28,x,y,n,t,n,f,c,b,h,e,r,f,s,e,e,p,w,o,e,n,s,p,e
29,s,f,g,f,a,a,c,n,o,t,e,y,k,o,o,p,o,o,p,n,y,u,e
30,k,s,g,f,p,f,w,n,g,e,b,k,k,b,b,p,w,o,l,k,y,g,p
31,x,y,c,f,l,a,w,b,n,t,b,y,k,o,o,p,o,o,p,n,v,d,e
32,k,f,n,f,c,a,c,n,y,t,?,k,y,c,c,p,w,o,n,n,c,d,p
33,f,f,e,f,l,f,c,n,n,t,b,k,y,g,w,p,w,o,p,u,y,p,e
34,b,g,g,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,u,p
35,x,y,c,f,a,f,c,b,w,t,b,s,f,w,n,p,w,o,f,n,v,l,e
36,c,s,p,f,s,f,c,n,y,e,b,k,y,p,n,p,w,n,e,w,v,m,p
37,k,y,n,f,a,f,c,b,u,t,b,s,f,w,g,p,w,o,f,k,y,p,e
38,x,y,e,f,p,f,c,n,w,t,?,k,y,c,c,p,w,o,n,n,c,d,p
39,f,y,e,f,c,a,w,n,w,e,c,k,y,c,c,p,w,o,n,k,c,l,p
40,c,s,b,f,s,f,c,n,b,e,b,k,y,y,y,p,y,o,e,w,v,m,p
41,x,f,y,f,p,a,c,n,w,t,?,k,y,c,c,p,w,o,n,k,c,d,p
42,c,g,g,f,f,f,c,b,w,e,b,k,y,c,c,p,w,o,n,h,c,l,p
43,k,s,r,t,l,f,w,b,n,e,?,y,f,w,g,p,w,o,e,n,s,g,e
44,c,y,c,f,c,f,c,n,p,e,c,k,k,n,b,p,w,o,l,n,v,d,p
45,k,s,n,f,n,f,c,b,n,t,b,f,f,e,e,p,w,o,e,o,v,l,e
46,k,f,e,f,f,f,c,b,h,t,?,f,f,w,y,p,w,o,p,h,c,w,p
47,b,s,w,f,a,a,c,b,n,e,c,s,s,o,o,p,o,o,p,n,n,m,e
48,x,y,y,f,p,f,c,n,g,t,?,k,k,b,p,p,w,o,l,n,v,g,p
49,f,y,n,f,a,f,w,b,w,e,r,s,f,w,n,p,w,o,f,k,v,g,e
50,s,f,g,f,l,a,c,b,g,t,e,y,s,o,o,p,n,o,p,k,y,u,e
51,k,s,b,f,a,a,c,b,g,e,?,y,y,o,o,p,n,o,p,k,y,p,e
52,f,f,u,f,l,a,w,b,y,e,?,k,y,o,o,p,o,o,p,n,y,g,e
53,x,y,y,f,l,f,w,b,w,e,r,f,f,w,w,p,w,o,e,k,s,g,e
54,b,s,w,f,l,a,c,b,w,e,c,s,y,o,o,p,o,o,p,n,n,g,e
55,x,y,e,f,p,f,c,n,u,t,?,s,f,w,y,p,w,o,f,k,y,g,p
56,f,f,e,f,c,f,c,n,k,t,?,s,f,w,n,p,w,o,p,n,s,d,p
57,b,g,b,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,m,p
